법정동코드	법정동명	폐지여부
4511110100	전라북도 전주시 완산구 중앙동1가	존재
4511110200	전라북도 전주시 완산구 중앙동2가	존재
4511110300	전라북도 전주시 완산구 중앙동3가	존재
4511110400	전라북도 전주시 완산구 중앙동4가	존재
4511110500	전라북도 전주시 완산구 경원동1가	존재
4511110600	전라북도 전주시 완산구 경원동2가	존재
4511110700	전라북도 전주시 완산구 경원동3가	존재
4511110800	전라북도 전주시 완산구 풍남동1가	존재
4511110900	전라북도 전주시 완산구 풍남동2가	존재
4511111000	전라북도 전주시 완산구 풍남동3가	존재
4511111100	전라북도 전주시 완산구 전동	존재
4511111200	전라북도 전주시 완산구 전동3가	존재
4511111300	전라북도 전주시 완산구 다가동1가	존재
4511111400	전라북도 전주시 완산구 다가동2가	존재
4511111500	전라북도 전주시 완산구 다가동3가	존재
4511111600	전라북도 전주시 완산구 다가동4가	존재
4511111700	전라북도 전주시 완산구 고사동	존재
4511111800	전라북도 전주시 완산구 교동	존재
4511111900	전라북도 전주시 완산구 태평동	존재
4511112000	전라북도 전주시 완산구 중노송동	존재
4511112100	전라북도 전주시 완산구 남노송동	존재
4511112200	전라북도 전주시 완산구 동완산동	존재
4511112300	전라북도 전주시 완산구 서완산동1가	존재
4511112400	전라북도 전주시 완산구 서완산동2가	존재
4511112500	전라북도 전주시 완산구 동서학동	존재
4511112600	전라북도 전주시 완산구 서서학동	존재
4511112700	전라북도 전주시 완산구 중화산동1가	존재
4511112800	전라북도 전주시 완산구 중화산동2가	존재
4511112900	전라북도 전주시 완산구 서신동	존재
4511113000	전라북도 전주시 완산구 석구동	존재
4511113100	전라북도 전주시 완산구 원당동	존재
4511113200	전라북도 전주시 완산구 평화동1가	존재
4511113300	전라북도 전주시 완산구 평화동2가	존재
4511113400	전라북도 전주시 완산구 평화동3가	존재
4511113500	전라북도 전주시 완산구 중인동	존재
4511113600	전라북도 전주시 완산구 용복동	존재
4511113700	전라북도 전주시 완산구 삼천동1가	존재
4511113800	전라북도 전주시 완산구 삼천동2가	존재
4511113900	전라북도 전주시 완산구 삼천동3가	존재
4511114000	전라북도 전주시 완산구 효자동1가	존재
4511114100	전라북도 전주시 완산구 효자동2가	존재
4511114200	전라북도 전주시 완산구 효자동3가	존재
4511114300	전라북도 전주시 완산구 대성동	존재
4511114400	전라북도 전주시 완산구 색장동	존재
4511114500	전라북도 전주시 완산구 상림동	존재
4511114600	전라북도 전주시 완산구 중동	폐지
4511114700	전라북도 전주시 완산구 서노송동	존재
4511138000	전라북도 전주시 완산구 삼천동2가	폐지
4511300000	전라북도 전주시 덕진구	존재
4511310100	전라북도 전주시 덕진구 서노송동	폐지
4511310200	전라북도 전주시 덕진구 진북동	존재
4511310300	전라북도 전주시 덕진구 인후동1가	존재
4511310400	전라북도 전주시 덕진구 인후동2가	존재
4511310500	전라북도 전주시 덕진구 덕진동1가	존재
4511310600	전라북도 전주시 덕진구 덕진동2가	존재
4511310700	전라북도 전주시 덕진구 금암동	존재
4511310800	전라북도 전주시 덕진구 팔복동1가	존재
4511310900	전라북도 전주시 덕진구 팔복동2가	존재
4511311000	전라북도 전주시 덕진구 팔복동3가	존재
4511311100	전라북도 전주시 덕진구 산정동	존재
4511311200	전라북도 전주시 덕진구 금상동	존재
4511311300	전라북도 전주시 덕진구 우아동1가	존재
4511311400	전라북도 전주시 덕진구 우아동2가	존재
4511311500	전라북도 전주시 덕진구 우아동3가	존재
4511311600	전라북도 전주시 덕진구 호성동1가	존재
4511311700	전라북도 전주시 덕진구 호성동2가	존재
4511311800	전라북도 전주시 덕진구 호성동3가	존재
4511311900	전라북도 전주시 덕진구 전미동1가	존재
4511312000	전라북도 전주시 덕진구 전미동2가	존재
4511312100	전라북도 전주시 덕진구 송천동1가	존재
4511312200	전라북도 전주시 덕진구 송천동2가	존재
4511312300	전라북도 전주시 덕진구 반월동	존재
4511312400	전라북도 전주시 덕진구 화전동	존재
4511312500	전라북도 전주시 덕진구 용정동	존재
4511312600	전라북도 전주시 덕진구 성덕동	존재
4511312700	전라북도 전주시 덕진구 원동	존재
4511312800	전라북도 전주시 덕진구 동산동	폐지
4511312900	전라북도 전주시 덕진구 고랑동	존재
4511313000	전라북도 전주시 덕진구 여의동	존재
4511313100	전라북도 전주시 덕진구 만성동	존재
4511313200	전라북도 전주시 덕진구 장동	존재
4511313300	전라북도 전주시 덕진구 팔복동4가	존재
4511313400	전라북도 전주시 덕진구 도도동	존재
4511313500	전라북도 전주시 덕진구 강흥동	존재
4511313600	전라북도 전주시 덕진구 도덕동	존재
4511313700	전라북도 전주시 덕진구 남정동	존재
4511313800	전라북도 전주시 덕진구 중동	존재
4511313900	전라북도 전주시 덕진구 여의동2가	존재
4511315000	전라북도 전주시 덕진구 덕진동	폐지
4511317000	전라북도 전주시 덕진구 팔복동	폐지
4511320000	전라북도 전주시 덕진구 우아동	폐지
4511321000	전라북도 전주시 덕진구 호성동	폐지
4511322000	전라북도 전주시 덕진구 전미동	폐지
4511323000	전라북도 전주시 덕진구 송천동	폐지
4513000000	전라북도 군산시	존재
4513010100	전라북도 군산시 해망동	존재
4513010200	전라북도 군산시 신흥동	존재
4513010300	전라북도 군산시 금동	존재
4513010400	전라북도 군산시 월명동	존재
4513010500	전라북도 군산시 신창동	존재
4513010600	전라북도 군산시 오룡동	존재
4513010700	전라북도 군산시 금광동	존재
4513010800	전라북도 군산시 신풍동	존재
4513010900	전라북도 군산시 송풍동	존재
4513011000	전라북도 군산시 문화동	존재
4513011100	전라북도 군산시 삼학동	존재
4513011200	전라북도 군산시 선양동	존재
4513011300	전라북도 군산시 둔율동	존재
4513011400	전라북도 군산시 창성동	존재
4513011500	전라북도 군산시 명산동	존재
4513011600	전라북도 군산시 송창동	존재
4513011700	전라북도 군산시 개복동	존재
4513011800	전라북도 군산시 중앙로1가	존재
4513011900	전라북도 군산시 영화동	존재
4513012000	전라북도 군산시 장미동	존재
4513012100	전라북도 군산시 중앙로2가	존재
4513012200	전라북도 군산시 영동	존재
4513012300	전라북도 군산시 신영동	존재
4513012400	전라북도 군산시 죽성동	존재
4513012500	전라북도 군산시 평화동	존재
4513012600	전라북도 군산시 중앙로3가	존재
4513012700	전라북도 군산시 대명동	존재
4513012800	전라북도 군산시 장재동	존재
4513012900	전라북도 군산시 미원동	존재
4513013000	전라북도 군산시 중동	존재
4513013100	전라북도 군산시 금암동	존재
4513013200	전라북도 군산시 동흥남동	존재
4513013300	전라북도 군산시 서흥남동	존재
4513013400	전라북도 군산시 조촌동	존재
4513013500	전라북도 군산시 경장동	존재
4513013600	전라북도 군산시 경암동	존재
4513013700	전라북도 군산시 구암동	존재
4513013800	전라북도 군산시 내흥동	존재
4513013900	전라북도 군산시 개정동	존재
4513014000	전라북도 군산시 사정동	존재
