거래금액,거래유형,건축년도,년,법정동,아파트,월,일,전용면적,중개사소재지,지번,지역코드,층,해제사유발생일,해제여부
"27,000",,2000,2021,무거동,울산옥현1주공,1,3,59.89,,477-1,31140,5,,
"20,200",,2001,2021,무거동,아름문수빌라트101동,1,4,84.73,,1003-5,31140,5,,
"14,400",,1990,2021,무거동,협성벽산,1,5,70.86,,569-4,31140,3,,
"14,800",,1995,2021,무거동,무거현대,1,5,59.94,,832-2,31140,16,,
"24,000",,1997,2021,무거동,굴화주공1,1,6,59.99,,275-1,31140,11,,
"25,800",,1995,2021,무거동,무거현대,1,8,84.96,,832-2,31140,16,,
"31,000",,2018,2021,무거동,울산대이즈플레이스,1,8,64.41,,1527-4,31140,13,,
"16,100",,1995,2021,무거동,무거현대,1,10,62.88,,832-2,31140,7,,
"33,000",,2001,2021,무거동,옥현으뜸마을주공3,1,10,59.78,,488-13,31140,9,,
"6,400",,1992,2021,무거동,영남행복맨션,1,11,33.75,,564-1,31140,1,,
"15,800",,1996,2021,무거동,무거한라1차,1,12,59.4,,1535-1,31140,8,,
"9,500",,1988,2021,무거동,남운그린힐,1,12,59.4,,927-6,31140,14,,
"23,800",,1996,2021,무거동,동서그린맨션5,1,12,84.895,,1549-2,31140,7,,
"29,000",,2000,2021,무거동,울산옥현1주공,1,12,59.89,,477-1,31140,11,,
"9,050",,1988,2021,무거동,남운그린힐,1,13,59.4,,927-6,31140,6,,
"16,600",,1996,2021,무거동,동서그린맨션5,1,13,59.77,,1549-2,31140,5,,
"25,000",,1995,2021,무거동,무거현대,1,13,74.4,,832-2,31140,10,,
"21,500",,1990,2021,무거동,청구하이츠,1,13,84.87,,828-3,31140,6,,
"20,400",,1989,2021,무거동,부성타워맨션,1,14,84.76,,220-1,31140,15,,
"17,900",,1997,2021,무거동,무거청구맨션,1,14,59.895,,1551,31140,14,,
"7,700",,1992,2021,무거동,삼호시영,1,15,39.9,,1448-1,31140,2,,
"73,000",,2013,2021,무거동,무거위브자이,1,15,84.976,,1594,31140,15,,
"23,100",,1996,2021,무거동,무거한라1차,1,15,84.81,,1535-1,31140,19,,
"15,800",,1995,2021,무거동,굴화주공2,1,16,39.74,,276-1,31140,13,,
"20,500",,1990,2021,무거동,청구하이츠,1,17,84.87,,828-3,31140,8,,
"13,500",,1996,2021,무거동,신복현대,1,17,59.76,,1553,31140,5,,
"19,500",,1997,2021,무거동,무거청구맨션,1,19,84.87,,1551,31140,1,,
"17,100",,1995,2021,무거동,무거현대,1,19,74.4,,832-2,31140,13,,
"26,500",,2000,2021,무거동,울산옥현1주공,1,20,59.89,,477-1,31140,10,,
"8,600",,1988,2021,무거동,남운그린힐,1,21,59.4,,927-6,31140,7,,
"13,500",,1996,2021,무거동,신복현대,1,25,59.76,,1553,31140,9,,
"8,450",,1992,2021,무거동,영남행복맨션,1,25,33.75,,564-1,31140,4,,
"14,400",,1995,2021,무거동,무거현대,1,26,62.88,,832-2,31140,4,21.02.03,O
"25,300",,2018,2021,무거동,울산대이즈플레이스,1,27,60.61,,1527-4,31140,17,,
"13,800",,1996,2021,무거동,신복현대,1,28,59.76,,1553,31140,6,,
"77,000",,2013,2021,무거동,무거위브자이,1,28,120.005,,1594,31140,20,,
"7,400",,1992,2021,무거동,삼호시영,1,29,39.9,,1448-1,31140,10,,
"29,000",,1991,2021,무거동,삼호주공,1,31,42.48,,1184-1,31140,4,,
"33,800",,1987,2021,옥동,도성,1,6,50.25,,1386,31140,3,,
"65,000",,1998,2021,옥동,옥동서광,1,15,84.98,,257,31140,13,,
"32,500",,1995,2021,옥동,옥서홈타운,1,18,59.61,,191-1,31140,7,,
"32,500",,1995,2021,옥동,옥서홈타운,1,18,59.61,,191-1,31140,10,21.02.10,O
"33,000",,1995,2021,옥동,옥서홈타운,1,22,59.61,,191-1,31140,9,,
"30,200",,1991,2021,옥동,영남빌리지,1,26,79.34,,144-1,31140,8,,
"19,500",,2000,2021,옥동,옥동한울빌라,1,26,84.81,,254-4,31140,1,,
"34,450",,1995,2021,옥동,옥서홈타운,1,26,59.61,,191-1,31140,11,,
"29,000",,1989,2021,옥동,서강파크(A~C동),1,28,84.24,,185,31140,15,,
"27,000",,1997,2021,옥동,옥동현대아파트1단지,1,29,84.506,,182-9,31140,1,,
"29,000",,1989,2021,옥동,서강파크(A~C동),1,30,84.24,,185,31140,6,,
"19,000",,2009,2021,신정동,위너하임,1,1,80.8776,,535-9,31140,5,,
"54,000",,2010,2021,신정동,두산위브더제니스,1,2,120.6604,,1877,31140,44,,
"19,000",,1993,2021,신정동,한라무지개,1,2,84.699,,899-1,31140,14,,
"20,000",,2017,2021,신정동,비발디칸2차,1,3,81.121,,602-6,31140,6,,
"27,000",,2018,2021,신정동,풍진힐그린스카이,1,4,84.9208,,478-2,31140,2,,
"31,000",,1979,2021,신정동,태화,1,4,70.55,,1441-6,31140,2,,
"20,000",,2017,2021,신정동,비발디칸2차,1,4,81.121,,602-6,31140,6,21.01.07,O
"25,000",,2017,2021,신정동,법경보듬채,1,4,81.1657,,627-8,31140,8,,
"89,900",,2011,2021,신정동,강변센트럴하이츠,1,5,140.007,,319,31140,7,,
"31,000",,2018,2021,신정동,대공원코아루파크베르,1,6,59.3669,,1910,31140,18,,
"26,000",,2006,2021,신정동,남경노블랜드,1,6,84.7864,,58-5,31140,2,,
"46,000",,1983,2021,신정동,삼원,1,7,56.94,,1619-7,31140,3,,
"24,200",,2013,2021,신정동,렉스프리미엄,1,7,84.4424,,508-14,31140,9,,
"29,000",,2018,2021,신정동,행운파크,1,8,84.5161,,510-3,31140,11,,
"19,900",,2004,2021,신정동,도해위너스빌,1,8,84.99,,510-29,31140,7,,
"153,471",,2009,2021,신정동,대공원코오롱파크폴리스,1,8,296.94,,1873,31140,38,,
"14,700",,1979,2021,신정동,운포,1,11,61.82,,713-1,31140,3,,
"24,800",,1986,2021,신정동,삼진파크,1,11,53.55,,1821-2,31140,5,,
"21,800",,1993,2021,신정동,한라백조,1,12,84.66,,872-55,31140,2,,
"32,000",,2017,2021,신정동,법경보듬채,1,13,84.3877,,627-8,31140,9,,
"35,300",,2004,2021,신정동,우남팜파스,1,14,84.3189,,872-4,31140,5,,
"35,800",,2019,2021,신정동,신정동풀비체,1,18,84.969,,547-8,31140,12,,
"20,400",,1993,2021,신정동,한라무지개,1,18,84.699,,899-1,31140,15,,
"42,500",,2001,2021,신정동,신정현대홈타운4,1,18,81.87,,851-20,31140,22,,
"40,000",,1984,2021,신정동,한라파크,1,18,84.15,,1846-1,31140,1,,
"54,000",,2009,2021,신정동,동문아뮤티,1,18,135.29,,1874,31140,29,,
"52,000",,1989,2021,신정동,올림푸스골든(1680),1,20,84.95,,1680,31140,6,,
"26,000",,2018,2021,신정동,미소드리움아파트,1,20,80.669,,526-10,31140,7,,
"20,000",,2001,2021,신정동,수암타워,1,22,79.54,,858-1,31140,6,,
"22,700",,2006,2021,신정동,남경노블랜드,1,22,84.7864,,58-5,31140,6,21.05.04,O
"39,900",,1988,2021,신정동,서강파크,1,23,80.25,,1845-1,31140,8,,
"31,900",,2017,2021,신정동,문수로로얄팰리스,1,23,84.969,,1165-9,31140,4,,
"35,100",,1982,2021,신정동,금탑,1,25,59.38,,1591,31140,1,21.01.26,O
"35,100",,1982,2021,신정동,금탑,1,25,59.38,,1591,31140,1,,
"22,500",,2003,2021,신정동,예송하이파크,1,25,81.7582,,1831-14,31140,4,,
"19,500",,2003,2021,신정동,아람아트빌(533-12),1,25,84.04,,533-12,31140,4,,
"54,000",,1982,2021,신정동,목련,1,26,64.99,,1612,31140,2,,
"35,000",,2018,2021,신정동,금광예다움,1,27,82.08,,584-5,31140,3,,
"34,700",,2007,2021,신정동,이안신정,1,28,99.263,,650-17,31140,16,,
"30,000",,2007,2021,신정동,이안신정,1,28,99.263,,650-17,31140,4,,
"17,000",,2001,2021,신정동,신정현대홈타운4,1,29,40.8,,851-20,31140,25,,
"33,000",,1983,2021,신정동,송해,1,30,64.415,,1419-1,31140,3,,
"43,500",,2009,2021,신정동,극동스타클래스,1,30,131.95,,1875,31140,17,,
"49,000",,1985,2021,신정동,한일,1,30,56.54,,1611-1,31140,2,21.05.03,O
"49,000",,1985,2021,신정동,한일,1,30,56.54,,1611-1,31140,2,,
"12,000",,2002,2021,신정동,한마음빌라,1,30,55.49,,698-8,31140,2,,
"28,000",,2005,2021,신정동,세영시티타워,1,31,84.9732,,533-2,31140,12,,
"26,500",,2002,2021,신정동,남해스위트빌,1,31,77.6593,,1831-13,31140,9,,
"53,000",,2010,2021,신정동,두산위브더제니스,1,31,144.497,,1877,31140,12,,
"30,800",,1999,2021,달동,어울림,1,2,74.25,,775-6,31140,25,,
"17,000",,1990,2021,달동,현우골든,1,5,84.925,,1351-1,31140,1,,
"17,000",,1993,2021,달동,달동주공2단지,1,7,38.64,,119-1,31140,13,,
"20,700",,1994,2021,달동,현대하이얏트,1,8,59.707,,1403-1,31140,2,,
"27,600",,1999,2021,달동,어울림,1,9,59.85,,775-6,31140,11,,
"31,900",,1991,2021,달동,삼산선경,1,9,84.975,,1330-1,31140,11,,
"18,300",,1993,2021,달동,달동주공1단지,1,12,41.85,,118-3,31140,8,,
"22,200",,1997,2021,달동,달동삼성1,1,14,59.88,,758-2,31140,3,,
"40,500",,1999,2021,달동,어울림,1,16,84.975,,775-6,31140,25,21.08.11,O
"12,000",,1993,2021,달동,달동주공2단지,1,19,38.64,,119-1,31140,1,,
"28,500",,1999,2021,달동,달동SKVIEW,1,20,59.76,,809-1,31140,10,,
"68,800",,2015,2021,달동,울산센트럴자이,1,21,90.647,,1364-1,31140,23,,
"12,500",,1993,2021,달동,달동주공1단지,1,21,41.85,,118-3,31140,13,21.01.22,O
"16,400",,1993,2021,달동,달동주공1단지,1,22,41.85,,118-3,31140,1,,
"25,000",,1997,2021,달동,달동삼성2,1,23,77.04,,758,31140,14,,
"18,300",,1993,2021,달동,달동주공1단지,1,23,41.85,,118-3,31140,4,,
"4,600",,1996,2021,달동,신한원룸,1,27,26.957,,1378-3,31140,2,,
"39,750",,1991,2021,달동,삼산선경,1,27,119.09,,1330-1,31140,7,,
"21,800",,2019,2021,달동,달동보경하얏트,1,28,82.93,,629-22,31140,7,,
"52,700",,2017,2021,달동,번영로코아루더클래식,1,28,84.5542,,578-1,31140,8,,
"17,000",,1993,2021,달동,달동주공2단지,1,28,38.64,,119-1,31140,11,,
"16,000",,1993,2021,달동,달동주공2단지,1,29,38.64,,119-1,31140,13,,
"27,300",,1999,2021,달동,달동SKVIEW,1,31,59.925,,809-1,31140,13,,
"28,800",,1991,2021,삼산동,삼신현대,1,1,70.185,,1461-3,31140,14,,
"14,700",,1998,2021,삼산동,현대문화2차,1,4,59.76,,1607-1,31140,16,,
"28,900",,1991,2021,삼산동,삼신현대,1,4,70.185,,1461-3,31140,12,,
"21,000",,1994,2021,삼산동,평창2차현대,1,4,54.96,,1547,31140,5,,
"31,000",,2017,2021,삼산동,삼산리버뷰웰가,1,6,55.5478,,183-1,31140,5,,
"15,000",,1996,2021,삼산동,현대문화1차,1,6,59.76,,1605-3,31140,11,,
"22,500",,1997,2021,삼산동,세양청구마을,1,7,59.98,,172-1,31140,23,,
"30,400",,2017,2021,삼산동,삼산리버뷰웰가,1,9,55.974,,183-1,31140,19,,
"16,000",,1998,2021,삼산동,현대문화2차,1,11,59.76,,1607-1,31140,15,,
"43,500",,2013,2021,삼산동,팔레드상떼,1,13,121.644,,1498-4,31140,21,,
"14,000",,1998,2021,삼산동,현대문화2차,1,14,59.76,,1607-1,31140,25,,
"27,000",,1991,2021,삼산동,우성,1,15,73.08,,1461-1,31140,10,,
"57,200",,2010,2021,삼산동,한화꿈에그린2단지,1,15,127.4689,,324-17,31140,16,,
"21,400",,1997,2021,삼산동,세양청구마을,1,15,59.98,,172-1,31140,4,,
"44,750",,2013,2021,삼산동,팔레드상떼,1,16,121.644,,1498-4,31140,26,,
"49,900",,2010,2021,삼산동,한화꿈에그린2단지,1,16,84.9949,,324-17,31140,11,,
"14,800",,1998,2021,삼산동,현대문화2차,1,16,59.76,,1607-1,31140,24,,
"15,000",,1996,2021,삼산동,현대문화1차,1,16,59.76,,1605-3,31140,24,,
"21,000",,1997,2021,삼산동,세양청구마을,1,18,59.98,,172-1,31140,5,,
"21,800",,1994,2021,삼산동,평창2차현대,1,19,54.96,,1547,31140,17,,
"21,700",,1994,2021,삼산동,평창2차현대,1,19,54.96,,1547,31140,7,,
"49,500",,2010,2021,삼산동,삼산동대성스카이렉스,1,20,139.8,,1564-1,31140,16,21.05.13,O
"29,900",,1991,2021,삼산동,우성,1,20,73.08,,1461-1,31140,5,,
"53,000",,2010,2021,삼산동,한화꿈에그린2단지,1,20,127.4689,,324-17,31140,2,,
"49,500",,2010,2021,삼산동,삼산동대성스카이렉스,1,20,139.8,,1564-1,31140,16,,
"60,000",,2010,2021,삼산동,삼산동대성스카이렉스,1,21,152.62,,1564-1,31140,33,,
"37,500",,1991,2021,삼산동,삼신현대,1,23,84.96,,1461-3,31140,14,,
"23,900",,1998,2021,삼산동,벽산강변타운,1,23,59.925,,1529-1,31140,11,,
"25,500",,1997,2021,삼산동,세양청구마을,1,24,59.98,,172-1,31140,10,,
"35,000",,1998,2021,삼산동,벽산강변타운,1,25,84.99,,1529-1,31140,15,,
"49,000",,1991,2021,삼산동,우성,1,25,136.31,,1461-1,31140,10,,
"53,000",,2010,2021,삼산동,한화꿈에그린1단지,1,25,84.9949,,324-15,31140,19,,
"15,500",,1998,2021,삼산동,현대문화2차,1,26,59.76,,1607-1,31140,12,21.02.16,O
"57,000",,1990,2021,삼산동,삼산현대,1,27,153.74,,1459-1,31140,7,,
"33,000",,1994,2021,삼산동,평창2차현대,1,27,84.93,,1547,31140,13,,
"21,800",,1994,2021,삼산동,평창2차현대,1,28,54.96,,1547,31140,13,,
"53,000",,2013,2021,삼산동,팔레드상떼,1,28,159.243,,1498-4,31140,20,,
"38,000",,1991,2021,삼산동,삼신현대,1,30,84.96,,1461-3,31140,13,,
"22,000",,1997,2021,삼산동,세양청구마을,1,30,59.98,,172-1,31140,15,,
"16,900",,1991,2021,야음동,삼익세라믹,1,1,59.4,,762-8,31140,10,,
"16,000",,1988,2021,야음동,남운진주맨션,1,2,63.55,,763-2,31140,5,,
"33,400",,2006,2021,야음동,대하미르빌,1,4,83.94,,695-36,31140,8,,
"27,000",,1999,2021,야음동,신정현대홈타운1,1,8,59.9,,594-37,31140,15,,
"19,300",,1989,2021,야음동,신선파크,1,8,69.9,,755-10,31140,5,,
"29,900",,1995,2021,야음동,동부1,1,8,59.64,,789-6,31140,9,,
"40,900",,1999,2021,야음동,신정현대홈타운2,1,9,84.96,,594-10,31140,11,,
"40,700",,1999,2021,야음동,신정현대홈타운2,1,9,84.96,,594-10,31140,10,,
"28,300",,2008,2021,야음동,지산오차드힐,1,9,84.9487,,455-4,31140,18,,
"27,200",,1995,2021,야음동,동부1,1,10,59.64,,789-6,31140,13,,
"89,200",,2018,2021,야음동,대현더샵,1,10,84.914,,911,31140,5,,
"28,700",,1999,2021,야음동,신정현대홈타운1,1,11,59.97,,594-37,31140,20,,
"11,700",,1985,2021,야음동,보라,1,11,60.29,,490-2,31140,5,21.04.07,O
"35,000",,2006,2021,야음동,대하미르빌,1,11,83.94,,695-36,31140,17,,
"14,000",,1995,2021,야음동,신선,1,11,46.53,,796-17,31140,7,,
"15,500",,1992,2021,야음동,무룡,1,11,82.98,,564-9,31140,2,,
"26,500",,1995,2021,야음동,동부1,1,11,59.64,,789-6,31140,20,,
"23,000",,2003,2021,야음동,삼한힐파크,1,12,59.96,,383-1,31140,3,,
"28,700",,2017,2021,야음동,신창조휴가,1,12,83.9424,,829-2,31140,11,,
"29,400",,2017,2021,야음동,신창조휴가,1,12,83.9424,,829-2,31140,14,,
"40,400",,1996,2021,야음동,동부2,1,12,84.93,,789-6,31140,13,,
"21,500",,1989,2021,야음동,신선파크,1,13,82.59,,755-10,31140,6,,
"39,500",,1996,2021,야음동,동부2,1,13,84.93,,789-6,31140,19,,
"13,000",,1995,2021,야음동,신선,1,14,46.53,,796-17,31140,9,,
"29,900",,1999,2021,야음동,신정현대홈타운2,1,15,59.97,,594-10,31140,18,,
"40,300",,1999,2021,야음동,신정현대홈타운2,1,15,84.96,,594-10,31140,12,,
"94,500",,2018,2021,야음동,대현더샵,1,16,84.914,,911,31140,23,,
"41,000",,1996,2021,야음동,동부3,1,16,104.23,,789-6,31140,20,,
"30,000",,1995,2021,야음동,동부1,1,16,59.64,,789-6,31140,15,,
"28,000",,2003,2021,야음동,삼한힐파크,1,16,74.3,,383-1,31140,12,,
"29,500",,1999,2021,야음동,신정현대홈타운1,1,17,59.97,,594-37,31140,23,,
"27,200",,2009,2021,야음동,대하아크로티,1,17,84.5321,,832-11,31140,14,,
"15,400",,2014,2021,야음동,동광모닝스카이,1,18,49.872,,832-3,31140,6,,
"36,900",,1999,2021,야음동,신정현대홈타운2,1,19,81.87,,594-10,31140,11,,
"26,500",,1999,2021,야음동,신정현대홈타운2,1,19,59.9,,594-10,31140,18,,
"11,800",,1995,2021,야음동,신선,1,20,46.53,,796-17,31140,1,,
"34,000",,2004,2021,야음동,일동미라주,1,20,75.0616,,725-1,31140,5,,
"52,000",,2004,2021,야음동,쌍용스윗닷홈,1,20,75.548,,789-105,31140,11,,
"16,000",,1993,2021,야음동,한라하이타운,1,21,59.4,,538-1,31140,7,,
"13,000",,1985,2021,야음동,보라,1,21,71.41,,490-2,31140,4,,
"33,000",,2008,2021,야음동,지산오차드힐,1,22,84.9721,,455-4,31140,7,,
"27,800",,2008,2021,야음동,지산오차드힐,1,22,84.9427,,455-4,31140,3,,
"43,000",,1999,2021,야음동,신정현대홈타운2,1,22,84.96,,594-10,31140,24,,
"31,800",,2006,2021,야음동,대하미르빌,1,22,83.94,,695-36,31140,18,,
"20,000",,1991,2021,야음동,동서그린맨션,1,23,70.86,,596-5,31140,7,,
"44,000",,1996,2021,야음동,동부3,1,23,104.23,,789-6,31140,17,,
"20,000",,2003,2021,야음동,삼한힐파크,1,23,58.73,,383-1,31140,6,,
"8,500",,1999,2021,야음동,그랜드타운,1,26,47,,868-3,31140,14,,
"31,000",,1999,2021,야음동,신정현대홈타운1,1,26,59.97,,594-37,31140,17,,
"15,950",,1989,2021,야음동,태양한신2,1,28,81.945,,564-2,31140,14,,
"30,300",,2005,2021,야음동,삼환나띠르빌,1,29,59.9328,,489-18,31140,2,,
"30,500",,2003,2021,야음동,수암한라에이스빌,1,30,59.6521,,701-1,31140,1,,
"18,000",,1991,2021,야음동,한라훼미리,1,31,84.94,,730-6,31140,1,,
"31,000",,2015,2021,선암동,선암에코하이츠,1,2,59.916,,723,31140,10,,
"14,000",,1985,2021,선암동,한양,1,2,44.43,,164-7,31140,2,,
"16,500",,1985,2021,선암동,한양,1,2,50.37,,164-7,31140,1,,
"18,500",,1997,2021,선암동,선암동서광,1,4,84.98,,559-12,31140,15,,
"29,500",,2015,2021,선암동,선암에코하이츠,1,5,59.9478,,723,31140,14,,
"29,000",,2008,2021,선암동,신선산휴먼빌,1,5,84.417,,BL-29-1,31140,4,,
"9,000",,1991,2021,선암동,민들레타운,1,5,51.71,,160-6,31140,1,,
"9,700",,1987,2021,선암동,동양,1,5,59.79,,156-4,31140,4,,
"14,000",,1989,2021,선암동,한라그린,1,6,75.78,,624-1,31140,3,,
"13,500",,1986,2021,선암동,한양,1,6,44.43,,164-7,31140,1,,
"13,000",,1990,2021,선암동,진원그랜즈,1,7,74.14,,640,31140,4,,
"13,000",,1985,2021,선암동,한양,1,7,44.43,,164-7,31140,2,,
"11,000",,1988,2021,선암동,한신빌라,1,8,68.88,,672-4,31140,2,,
"24,700",,2018,2021,선암동,선암동아크리티공동주택,1,8,58.0697,,730,31140,8,,
"13,900",,1997,2021,선암동,선암동서광,1,10,59.95,,559-12,31140,25,,
"31,300",,2015,2021,선암동,선암에코하이츠,1,10,59.9974,,723,31140,15,,
"24,000",,2018,2021,선암동,선암동아크리티공동주택,1,12,58.0697,,730,31140,4,,
"15,000",,1997,2021,선암동,선암동서광,1,12,74.98,,559-12,31140,10,,
"9,900",,1991,2021,선암동,민들레타운,1,15,51.71,,160-6,31140,4,,
"24,000",,2018,2021,선암동,선암동아크리티공동주택,1,16,58.0697,,730,31140,19,,
"43,500",,2015,2021,선암동,선암에코하이츠,1,18,84.9144,,723,31140,18,,
"11,000",,1987,2021,선암동,동양,1,18,51.21,,156-4,31140,5,,
"24,700",,2018,2021,선암동,선암동아크리티공동주택,1,19,58.0697,,730,31140,3,,
"13,400",,1994,2021,선암동,SKVIEW,1,22,59.76,,650,31140,2,21.01.27,O
"9,800",,1988,2021,선암동,한라전원,1,22,62.13,,679-3,31140,5,,
"15,200",,1997,2021,선암동,선암동서광,1,23,74.98,,559-12,31140,24,,
"32,000",,2015,2021,선암동,선암에코하이츠,1,24,59.916,,723,31140,8,,
"48,000",,2015,2021,선암동,선암에코하이츠,1,26,84.9144,,723,31140,19,,
"13,400",,1994,2021,선암동,SKVIEW,1,27,59.76,,650,31140,2,,
"17,500",,1990,2021,선암동,삼익세라믹,1,29,76.53,,537-1,31140,13,,
"12,000",,1987,2021,선암동,"남영(가,나)",1,30,57.03,,621,31140,1,,
"44,500",,2015,2021,선암동,선암에코하이츠,1,30,84.9915,,723,31140,15,,
"14,900",,1997,2021,선암동,선암동서광,1,30,74.98,,559-12,31140,18,,
"16,200",,1989,2021,선암동,우주그린가든,1,30,84.855,,680-1,31140,9,,
"11,000",,2002,2021,상개동,상개목화,1,8,58.6933,,152-6,31140,14,,
"7,850",,2002,2021,상개동,상개목화,1,14,48.8297,,152-6,31140,8,,
"3,260",,1993,2021,장생포동,(주)태영화학사원,1,15,49.65,,267-1,31140,1,,
"3,260",,1993,2021,장생포동,(주)태영화학사원,1,15,49.65,,267-1,31140,1,,
"3,260",,1993,2021,장생포동,(주)태영화학사원,1,15,49.65,,267-1,31140,1,,
"3,260",,1993,2021,장생포동,(주)태영화학사원,1,15,49.65,,267-1,31140,1,,
"3,260",,1993,2021,장생포동,(주)태영화학사원,1,15,49.65,,267-1,31140,1,,
"3,260",,1993,2021,장생포동,(주)태영화학사원,1,15,49.65,,267-1,31140,1,,
"3,260",,1993,2021,장생포동,(주)태영화학사원,1,15,49.65,,267-1,31140,1,,
"3,260",,1993,2021,장생포동,(주)태영화학사원,1,15,49.65,,267-1,31140,1,,
"3,260",,1993,2021,장생포동,(주)태영화학사원,1,15,49.65,,267-1,31140,1,,
"3,260",,1993,2021,장생포동,(주)태영화학사원,1,15,49.65,,267-1,31140,1,,
"3,260",,1993,2021,장생포동,(주)태영화학사원,1,15,49.65,,267-1,31140,5,,
"3,260",,1993,2021,장생포동,(주)태영화학사원,1,15,49.65,,267-1,31140,5,,
"3,260",,1993,2021,장생포동,(주)태영화학사원,1,15,49.65,,267-1,31140,5,,
"3,260",,1993,2021,장생포동,(주)태영화학사원,1,15,49.65,,267-1,31140,5,,
"3,260",,1993,2021,장생포동,(주)태영화학사원,1,15,49.65,,267-1,31140,5,,
"3,260",,1993,2021,장생포동,(주)태영화학사원,1,15,49.65,,267-1,31140,5,,
"3,260",,1993,2021,장생포동,(주)태영화학사원,1,15,49.65,,267-1,31140,5,,
"3,260",,1993,2021,장생포동,(주)태영화학사원,1,15,49.65,,267-1,31140,5,,
"3,260",,1993,2021,장생포동,(주)태영화학사원,1,15,49.65,,267-1,31140,5,,
"3,260",,1993,2021,장생포동,(주)태영화학사원,1,15,49.65,,267-1,31140,5,,
"21,000",,2014,2021,매암동,한양아이클래스,1,23,84.8,,1421,31140,14,,
"9,900",,1988,2021,무거동,남운그린힐,2,1,54,,927-6,31140,13,,
"12,000",,1996,2021,무거동,신복현대,2,1,59.76,,1553,31140,3,,
"25,800",,1996,2021,무거동,무거한라2차,2,1,84.87,,1538,31140,18,,
"14,650",,1996,2021,무거동,신복현대,2,1,59.76,,1553,31140,9,,
"42,300",,2007,2021,무거동,웰츠타워,2,2,136.4795,,461,31140,13,,
"9,700",,1988,2021,무거동,남운그린힐,2,2,59.4,,927-6,31140,14,,
"28,800",,2005,2021,무거동,무거동다모,2,3,84.9067,,153-1,31140,5,,
"6,300",,1992,2021,무거동,영남행복맨션,2,3,33.75,,564-1,31140,6,,
"21,000",,1989,2021,무거동,부성타워맨션,2,3,84.575,,220-1,31140,7,,
"15,500",,1996,2021,무거동,굴화주공2,2,4,49.65,,276-1,31140,1,,
"8,000",,1988,2021,무거동,남운그린힐,2,4,54,,927-6,31140,1,,
"15,900",,1990,2021,무거동,영남파크,2,4,78.375,,831-1,31140,13,,
"17,300",,1996,2021,무거동,굴화주공2,2,6,49.65,,276-1,31140,5,,
"9,800",,1988,2021,무거동,남운그린힐,2,7,59.4,,927-6,31140,12,,
"30,000",,2000,2021,무거동,울산옥현1주공,2,8,59.89,,477-1,31140,11,,
"24,900",,1996,2021,무거동,굴화주공2,2,9,59.99,,276-1,31140,15,,
"28,500",,2018,2021,무거동,울산대이즈플레이스,2,10,61.1,,1527-4,31140,17,,
"24,300",,1997,2021,무거동,굴화주공1,2,10,59.99,,275-1,31140,11,,
"28,500",,2018,2021,무거동,울산대이즈플레이스,2,10,61.1,,1527-4,31140,17,21.03.08,O
"10,300",,1997,2021,무거동,아성홈토피아,2,10,66.9,,815-1,31140,2,,
"18,900",,1991,2021,무거동,홍일유토피아,2,15,83.19,,844-2,31140,15,,
"18,700",,1996,2021,무거동,무거한라2차,2,15,59.95,,1538,31140,11,,
"26,300",,1996,2021,무거동,무거한라2차,2,15,84.87,,1538,31140,9,,
"14,000",,1996,2021,무거동,신복현대,2,15,59.76,,1553,31140,19,,
"21,000",,1997,2021,무거동,무거청구맨션,2,16,84.87,,1551,31140,9,,
"8,000",,1995,2021,무거동,선진아트맨션,2,16,41.82,,1544-1,31140,6,,
"43,800",,2000,2021,무거동,울산옥현주공2,2,17,84.84,,478-1,31140,4,,
"31,000",,1991,2021,무거동,삼호주공,2,18,42.48,,1184-1,31140,4,,
"15,000",,1992,2021,무거동,삼호,2,19,59.65,,1183-1,31140,7,,
"20,700",,1990,2021,무거동,청구하이츠,2,19,84.87,,828-3,31140,11,,
"14,400",,1995,2021,무거동,무거현대,2,20,58.05,,832-2,31140,11,,
"10,500",,1995,2021,무거동,우주로얄,2,21,59.79,,830-2,31140,1,,
"16,100",,1990,2021,무거동,영남파크,2,21,78.375,,831-1,31140,11,,
"14,000",,1988,2021,무거동,도원,2,21,53.7,,841-2,31140,4,,
"31,600",,2000,2021,무거동,울산옥현1주공,2,22,59.89,,477-1,31140,7,,
"24,500",,1989,2021,무거동,부성타워맨션,2,23,84.575,,220-1,31140,11,,
"21,800",,1997,2021,무거동,굴화주공1,2,25,59.99,,275-1,31140,2,,
"10,500",,1988,2021,무거동,남운그린힐,2,25,59.4,,927-6,31140,7,21.03.07,O
"15,050",,1992,2021,무거동,삼호,2,26,59.65,,1183-1,31140,13,,
"13,500",,1996,2021,무거동,신복현대,2,26,59.76,,1553,31140,16,,
"12,800",,1990,2021,무거동,협성벽산,2,28,70.86,,569-4,31140,9,,
"33,800",,1997,2021,옥동,옥동현대아파트2단지,2,6,72.316,,182,31140,10,,
"29,000",,1989,2021,옥동,서강파크(A~C동),2,6,84.24,,185,31140,10,,
"103,000",,2011,2021,옥동,대공원한신휴플러스,2,10,84.92,,1418,31140,6,,
"37,300",,1998,2021,옥동,옥동서광,2,15,59.98,,257,31140,16,,
"30,000",,1989,2021,옥동,서강파크(A~C동),2,15,84.24,,185,31140,12,,
"14,700",,1998,2021,옥동,금오그린,2,17,59.75,,281-1,31140,1,,
"33,000",,1991,2021,옥동,대륙현대2차,2,22,84.92,,162,31140,15,,
