거래금액,거래유형,건축년도,년,법정동,아파트,월,일,전용면적,중개사소재지,지번,지역코드,층,해제사유발생일,해제여부
"30,000",,2016,2021,학성동,남경해밀턴,1,5,84.6938,,432-426,31110,6,,
"11,000",,1979,2021,학성동,중앙맨션,1,6,81.65,,429-2,31110,4,,
"35,790",,2020,2021,학성동,영우트리지움,1,12,84.7701,,470-4,31110,10,,
"28,800",,2016,2021,학성동,남경해밀턴,1,13,84.6938,,432-426,31110,3,,
"28,300",,2016,2021,학성동,남경해밀턴,1,15,83.3766,,432-426,31110,2,,
"30,200",,2016,2021,학성동,남경해밀턴,1,15,83.3766,,432-426,31110,13,,
"21,500",,2005,2021,학성동,창우크리스탈,1,18,83.66,,425-5,31110,8,,
"28,700",,1991,2021,학성동,남운학성타운,1,19,133.76,,379,31110,10,,
"30,800",,2016,2021,학성동,창조애드웰,1,20,83.773,,345-1,31110,5,,
"29,300",,2016,2021,학성동,남경해밀턴,1,27,84.6938,,432-426,31110,4,,
"16,500",,1991,2021,학성동,남운학성타운,1,28,65.34,,379,31110,6,,
"35,790",,2020,2021,학성동,영우트리지움,1,28,84.7701,,470-4,31110,9,,
"6,000",,1994,2021,학산동,코코타운,1,12,44.07,,75-1,31110,13,,
"16,200",,1994,2021,학산동,코코타운,1,26,71.28,,75-1,31110,7,,
"18,000",,1989,2021,복산동,동덕현대(101동102동),1,4,84.78,,677-9,31110,3,21.02.15,O
"8,450",,2016,2021,복산동,번영로드림파크,1,5,28.1749,,40-9,31110,11,,
"18,900",,2004,2021,복산동,보림빌,1,5,81.405,,364-4,31110,3,,
"18,900",,2004,2021,복산동,보림빌,1,5,81.405,,364-4,31110,3,21.01.19,O
"9,000",,2016,2021,복산동,번영로드림파크,1,7,29.7414,,40-9,31110,12,,
"8,700",,2016,2021,복산동,번영로드림파크,1,7,28.1749,,40-9,31110,9,,
"14,700",,1991,2021,복산동,동덕현대(104동),1,13,67.435,,319,31110,8,,
"20,000",,1991,2021,복산동,동덕현대(103동),1,18,77.19,,329,31110,9,,
"18,000",,1989,2021,복산동,동덕현대(101동102동),1,20,84.78,,677-9,31110,3,,
"17,900",,1991,2021,복산동,동덕현대(104동),1,20,67.435,,319,31110,6,,
"58,500",,2015,2021,복산동,번영로효성해링턴플레이스2차아파트,1,20,84.5117,,770,31110,1,,
"46,500",,2017,2021,복산동,복산아이파크,1,21,59.84,,776,31110,7,,
"30,800",,1989,2021,복산동,새운파래스,1,22,115.635,,186-3,31110,10,,
"21,600",,1991,2021,복산동,동덕현대(105동106동),1,22,84.9775,,320,31110,8,,
"59,000",,2018,2021,복산동,번영로서한이다음2단지,1,23,84.5902,,780,31110,7,,
"63,000",,2017,2021,복산동,복산아이파크,1,23,84.88,,776,31110,11,,
"17,800",,1991,2021,복산동,동덕현대(104동),1,28,67.435,,319,31110,15,,
"67,000",,2018,2021,복산동,번영로서한이다음1단지,1,29,84.5902,,779,31110,8,,
"10,000",,1991,2021,복산동,신한그린맨션,1,30,70.89,,671,31110,12,,
"46,790",,1980,2021,북정동,동양아파트3동,1,4,66.06,,128-1,31110,3,,
"30,000",,2016,2021,옥교동,한동리안느,1,21,84.3925,,310-3,31110,6,,
"65,000",,2010,2021,옥교동,태화강엑소디움,1,26,113.41,,82-1,31110,35,,
"26,400",,2007,2021,성남동,리버팰리스,1,6,84.955,,313-1,31110,12,,
"26,400",,2007,2021,성남동,리버팰리스,1,6,84.955,,313-1,31110,12,21.01.21,O
"27,800",,1997,2021,우정동,선경2차,1,3,59.74,,369-1,31110,10,,
"10,000",,1987,2021,우정동,범태,1,4,28.26,,465-9,31110,5,,
"29,700",,1997,2021,우정동,선경2차,1,4,59.74,,369-1,31110,20,,
"16,900",,1989,2021,우정동,우정파크맨션,1,5,83.63,,725-3,31110,12,,
"42,000",,2019,2021,우정동,우정코아루웰메이드,1,6,84.9679,,218-2,31110,26,,
"29,000",,1997,2021,우정동,선경2차,1,10,59.74,,369-1,31110,7,,
"38,000",,2019,2021,우정동,우정코아루웰메이드,1,11,84.9002,,218-2,31110,20,,
"32,000",,1997,2021,우정동,선경2차,1,13,59.74,,369-1,31110,23,,
"37,000",,1997,2021,우정동,선경2차,1,13,99.55,,369-1,31110,18,,
"42,000",,2010,2021,우정동,진흥 마제스타워 울산Ⅱ,1,13,120.3459,,172-5,31110,9,,
"45,000",,2010,2021,우정동,진흥 마제스타워 울산Ⅱ,1,15,120.3459,,172-5,31110,15,,
"21,900",,1994,2021,우정동,선경1차,1,16,59.335,,385,31110,13,,
"38,500",,2009,2021,우정동,마제스타워,1,18,133.5138,,172,31110,30,,
"38,000",,2019,2021,우정동,우정코아루웰메이드,1,18,84.9679,,218-2,31110,14,,
"44,500",,2010,2021,우정동,진흥 마제스타워 울산Ⅱ,1,19,120.3459,,172-5,31110,10,,
"30,100",,1997,2021,우정동,선경2차,1,20,59.74,,369-1,31110,8,,
"12,500",,1987,2021,우정동,범태,1,21,33.21,,465-9,31110,1,,
"46,500",,2009,2021,우정동,마제스타워,1,27,84.9865,,172,31110,35,,
"54,500",,2010,2021,우정동,진흥 마제스타워 울산Ⅱ,1,29,130.3079,,172-5,31110,40,,
"21,000",,1994,2021,우정동,선경1차,1,29,59.335,,385,31110,24,,
"23,000",,2003,2021,성안동,빌화이트,1,4,93.457,,790-6,31110,3,,
"22,800",,2014,2021,성안동,대신센츄럴,1,5,84.8275,,870-2,31110,2,,
"20,000",,2007,2021,성안동,라인에이미,1,6,84.9087,,492-1,31110,7,,
"14,700",,2001,2021,성안동,경동햇빛마을2단지,1,16,78.2618,,855-3,31110,2,,
"17,700",,2002,2021,성안동,동남하이빌,1,16,84.4308,,386-13,31110,5,,
"20,000",,2004,2021,성안동,벽산e빌리지,1,18,75.3949,,371-2,31110,3,,
"14,900",,2001,2021,성안동,경동햇빛마을2단지,1,19,70.5141,,855-3,31110,7,,
"23,200",,2013,2021,성안동,베네치아4차,1,19,83.81,,809-1,31110,2,,
"20,000",,1996,2021,성안동,성안청구타운,1,21,84.99,,370-1,31110,5,,
"16,200",,2001,2021,성안동,경동햇빛마을2단지,1,23,78.2618,,855-3,31110,1,,
"11,000",,2007,2021,성안동,아드리아3차,1,26,84.26,,405-12,31110,4,,
"17,500",,2001,2021,성안동,경동햇빛마을2단지,1,27,78.2618,,855-3,31110,4,,
"19,200",,2005,2021,성안동,신성그린빌,1,27,105.205,,870-13,31110,2,,
"12,950",,1996,2021,성안동,성안청구타운,1,28,59.99,,370-1,31110,7,,
"15,000",,1998,2021,성안동,성안금호타운,1,30,59.8875,,858-1,31110,13,,
"80,000",,2010,2021,유곡동,울산유곡푸르지오,1,25,131.0796,,69,31110,14,,
"15,100",,1991,2021,유곡동,평동그린빌,1,30,56.63,,117-7,31110,6,,
"63,500",,2013,2021,유곡동,에일린의뜰1차,1,30,84.9646,,264,31110,18,,
"54,000",,2013,2021,유곡동,우정혁신도시푸르지오,1,31,84.994,,260,31110,3,,
"13,700",,1990,2021,태화동,희마비아이피맨션,1,1,67.24,,460-3,31110,10,,
"21,200",,1989,2021,태화동,한라궁전맨션,1,5,84.97,,110,31110,12,,
"17,200",,1992,2021,태화동,삼익세라믹(102동),1,6,84.885,,150-5,31110,1,,
"27,050",,2014,2021,태화동,우정혁신엘에이치3단지,1,7,59.97,,207-2,31110,14,22.02.22,O
"26,750",,2014,2021,태화동,우정혁신엘에이치3단지,1,7,59.97,,207-2,31110,9,22.02.22,O
"26,000",,2014,2021,태화동,우정혁신엘에이치3단지,1,7,59.97,,207-2,31110,9,22.02.22,O
"26,250",,2014,2021,태화동,우정혁신엘에이치3단지,1,7,59.97,,207-2,31110,8,22.02.22,O
"26,750",,2014,2021,태화동,우정혁신엘에이치3단지,1,7,59.97,,207-2,31110,8,22.02.22,O
"26,750",,2014,2021,태화동,우정혁신엘에이치3단지,1,7,59.97,,207-2,31110,8,22.02.22,O
"26,550",,2014,2021,태화동,우정혁신엘에이치3단지,1,7,59.97,,207-2,31110,4,22.02.22,O
"25,750",,2014,2021,태화동,우정혁신엘에이치3단지,1,7,59.97,,207-2,31110,4,22.02.22,O
"26,550",,2014,2021,태화동,우정혁신엘에이치3단지,1,7,59.97,,207-2,31110,3,22.02.22,O
"27,050",,2014,2021,태화동,우정혁신엘에이치3단지,1,7,59.97,,207-2,31110,19,22.02.22,O
"26,550",,2014,2021,태화동,우정혁신엘에이치3단지,1,7,59.97,,207-2,31110,16,22.02.22,O
"26,550",,2014,2021,태화동,우정혁신엘에이치3단지,1,7,59.97,,207-2,31110,15,22.02.22,O
"27,050",,2014,2021,태화동,우정혁신엘에이치3단지,1,7,59.97,,207-2,31110,13,22.02.22,O
"27,050",,2014,2021,태화동,우정혁신엘에이치3단지,1,7,59.97,,207-2,31110,12,22.02.22,O
"27,350",,2014,2021,태화동,우정혁신엘에이치3단지,1,7,59.97,,207-2,31110,20,22.02.22,O
"30,000",,1991,2021,태화동,서린파크맨션,1,13,141.965,,431-11,31110,9,,
"26,250",,2014,2021,태화동,우정혁신엘에이치3단지,1,14,59.97,,207-2,31110,12,22.02.22,O
"26,250",,2014,2021,태화동,우정혁신엘에이치3단지,1,14,59.97,,207-2,31110,19,22.02.22,O
"26,250",,2014,2021,태화동,우정혁신엘에이치3단지,1,14,59.97,,207-2,31110,2,22.02.22,O
"26,550",,2014,2021,태화동,우정혁신엘에이치3단지,1,15,59.96,,207-2,31110,15,22.02.22,O
"25,450",,2014,2021,태화동,우정혁신엘에이치3단지,1,15,59.96,,207-2,31110,1,22.02.22,O
"27,050",,2014,2021,태화동,우정혁신엘에이치3단지,1,15,59.97,,207-2,31110,20,22.02.22,O
"22,800",,1990,2021,태화동,꽃누리,1,16,78.54,,486-9,31110,1,,
"26,550",,2014,2021,태화동,우정혁신엘에이치3단지,1,18,59.97,,207-2,31110,3,22.02.22,O
"44,500",,2014,2021,태화동,우정혁신엘에이치3단지,1,20,59.96,,207-2,31110,18,,
"26,550",,2014,2021,태화동,우정혁신엘에이치3단지,1,21,59.97,,207-2,31110,19,22.02.22,O
"26,000",,2014,2021,태화동,우정혁신엘에이치3단지,1,21,59.97,,207-2,31110,8,22.02.22,O
"26,250",,2014,2021,태화동,우정혁신엘에이치3단지,1,22,59.96,,207-2,31110,6,22.02.22,O
"35,300",,1994,2021,태화동,동현빌리지,1,22,189.34,,169-2,31110,9,,
"26,500",,1994,2021,태화동,진영동부,1,22,84.78,,412-2,31110,15,,
"15,800",,1985,2021,태화동,새운임대,1,25,42.84,,123-7,31110,1,,
"12,000",,1985,2021,태화동,새운임대,1,25,42.84,,123-7,31110,2,,
"24,600",,1994,2021,태화동,진영동부,1,28,84.78,,412-2,31110,8,,
"14,500",,1990,2021,태화동,희마비아이피맨션,1,28,67.24,,460-3,31110,9,,
"33,500",,2007,2021,태화동,리버스위트,1,29,84.9522,,37-7,31110,16,,
"27,050",,2014,2021,태화동,우정혁신엘에이치3단지,1,29,59.97,,207-2,31110,11,22.02.22,O
"67,500",,2014,2021,태화동,우정혁신호반베르디움,1,30,97.9541,,224,31110,4,,
"30,000",,1997,2021,다운동,다운삼성,1,9,132.48,,620,31110,9,,
"7,600",,1992,2021,다운동,다운,1,17,49.59,,768,31110,1,,
"17,700",,2002,2021,다운동,한라동아,1,19,59.925,,702,31110,8,,
"17,700",,2002,2021,다운동,한라동아,1,19,59.925,,702,31110,8,21.02.08,O
"15,300",,2002,2021,다운동,한라동아,1,23,59.925,,702,31110,13,,
"15,300",,2002,2021,다운동,한라동아,1,23,59.925,,702,31110,13,,
"24,950",,1999,2021,다운동,다운현대,1,23,84.9,,590,31110,3,,
"16,200",,2002,2021,다운동,한라동아,1,25,59.925,,702,31110,3,,
"6,350",,1992,2021,다운동,다운,1,27,39.99,,768,31110,5,,
"23,400",,1997,2021,다운동,다운삼성,1,28,84.972,,620,31110,2,,
"8,000",,1992,2021,다운동,다운,1,30,49.59,,768,31110,3,,
"16,900",,1991,2021,서동,현대강변맨션,1,2,76.83,,37,31110,5,,
"11,250",,1992,2021,서동,서동현대,1,4,49.955,,34-2,31110,12,,
"12,800",,1996,2021,서동,두강팔레스맨션,1,16,62.76,,34-1,31110,4,,
"12,800",,1996,2021,서동,두강팔레스맨션,1,16,62.76,,34-1,31110,4,21.02.09,O
"15,000",,1996,2021,서동,두강팔레스맨션,1,18,73.56,,34-1,31110,5,,
"10,300",,1992,2021,서동,서동현대,1,25,49.955,,34-2,31110,5,,
"11,700",,1992,2021,서동,신라맨션,1,29,84.9,,65-1,31110,8,,
"15,250",,1993,2021,서동,한라강변,1,30,79.1,,36,31110,7,,
"7,400",,1983,2021,남외동,평화보라타운,1,7,41.25,,38-2,31110,1,,
"59,000",,2007,2021,남외동,남외푸르지오2차,1,12,101.9431,,501-1,31110,5,,
"51,500",,2007,2021,남외동,에일린의뜰,1,16,84.992,,500,31110,5,,
"51,700",,2007,2021,남외동,에일린의뜰,1,16,84.992,,500,31110,14,,
"49,200",,2013,2021,장현동,에일린의뜰2차아파트,1,11,84.9643,,191,31110,2,,
"48,000",,2013,2021,장현동,에일린의뜰2차아파트,1,15,84.8207,,191,31110,10,,
"51,700",,2013,2021,장현동,에일린의뜰2차아파트,1,27,84.9643,,191,31110,9,,
"42,000",,2001,2021,약사동,삼성래미안,1,2,59.9458,,612-38,31110,6,,
"74,000",,2017,2021,약사동,울산약사더샵,1,9,84.915,,1108,31110,7,,
"59,900",,2015,2021,약사동,약사아이파크,1,23,72.51,,1101,31110,13,,
"27,000",,2016,2021,반구동,에일린아파트(7차),1,5,76.4321,,105-8,31110,8,,
"23,900",,2003,2021,반구동,오뜨빌,1,5,84.5997,,54-7,31110,10,,
"32,000",,2014,2021,반구동,반구신동아파밀리에,1,7,74.949,,448-3,31110,18,,
"28,400",,2016,2021,반구동,에일린아파트(7차),1,8,76.4321,,105-8,31110,12,,
"10,300",,1982,2021,반구동,홍실,1,8,50.81,,102-9,31110,2,,
"27,000",,2016,2021,반구동,에일린아파트(7차),1,8,83.5376,,105-8,31110,3,,
"31,500",,2018,2021,반구동,반구동파크오시오,1,12,80.5722,,55-5,31110,9,,
"11,100",,1983,2021,반구동,삼일,1,14,59.31,,51-11,31110,5,,
"10,700",,2017,2021,반구동,소담팰리스,1,15,25.3405,,106-3,31110,13,,
"8,750",,1983,2021,반구동,아담1,1,16,63.45,,877-1,31110,2,,
"11,250",,1984,2021,반구동,무궁화,1,16,57.47,,51-3,31110,3,,
"59,500",,2015,2021,반구동,e편한세상강변,1,16,84.9946,,679,31110,14,,
"17,000",,1991,2021,반구동,현대글로리아맨션,1,16,76.02,,565-1,31110,11,,
"25,000",,2007,2021,반구동,천지강변102동,1,18,84.1036,,794-5,31110,14,,
"10,900",,1985,2021,반구동,화전,1,19,63.18,,880-8,31110,1,,
"12,900",,1993,2021,반구동,현대그랜드맨션,1,19,63,,290-3,31110,7,,
"12,000",,1985,2021,반구동,화전,1,19,63.18,,880-8,31110,3,,
"9,500",,1983,2021,반구동,아담2,1,20,55.63,,875-17,31110,1,,
"9,000",,1983,2021,반구동,아담1,1,20,46.765,,877-1,31110,3,,
"9,500",,1983,2021,반구동,아담2,1,20,55.63,,875-17,31110,1,21.01.24,O
"27,900",,2017,2021,반구동,엘리시아,1,21,84.348,,41-20,31110,4,,
"12,800",,1993,2021,반구동,현대그랜드맨션,1,22,63,,290-3,31110,14,,
"24,000",,2016,2021,반구동,에일린아파트(7차),1,22,78.7797,,105-8,31110,8,,
"22,000",,2005,2021,반구동,유로캐슬,1,23,81.7,,449-16,31110,9,,
"9,700",,1983,2021,반구동,아담2,1,23,55.63,,875-17,31110,2,,
"24,700",,2006,2021,반구동,세창짜임101동,1,23,84.5117,,215,31110,14,,
"57,500",,2015,2021,반구동,e편한세상강변,1,25,84.9634,,679,31110,13,,
"11,500",,1983,2021,반구동,아담1,1,26,64.08,,877-1,31110,3,,
"9,850",,1983,2021,반구동,동진,1,26,46.17,,450-2,31110,3,,
"12,300",,1985,2021,반구동,화전,1,26,65.07,,880-8,31110,4,,
"46,000",,2015,2021,반구동,e편한세상강변,1,27,74.8417,,679,31110,1,,
"25,900",,2007,2021,반구동,천지강변102동,1,28,84.1036,,794-5,31110,6,21.03.10,O
"9,600",,1983,2021,반구동,아담1,1,28,63.588,,877-1,31110,5,,
"9,000",,2017,2021,반구동,소담팰리스,1,29,22.8263,,106-3,31110,14,,
"28,500",,2016,2021,학성동,남경해밀턴,2,1,81.2376,,432-426,31110,8,,
"14,000",,1984,2021,학성동,부평빌라맨션,2,9,73.89,,188-8,31110,4,,
"32,900",,2019,2021,학성동,학성동파크디아채,2,9,75.5327,,356,31110,9,,
"36,500",,2020,2021,학성동,영우트리지움,2,16,84.7701,,470-4,31110,11,,
"29,000",,2018,2021,학성동,드림캐슬,2,21,84.4946,,469-8,31110,11,,
"29,500",,2016,2021,학성동,남경해밀턴,2,22,83.3766,,432-426,31110,4,,
"28,000",,2016,2021,학성동,남경해밀턴,2,26,81.2376,,432-426,31110,3,,
"34,000",,2019,2021,학성동,학성동파크디아채,2,27,84.9853,,356,31110,13,,
"25,500",,2004,2021,학산동,정림탑스빌,2,3,84.9619,,93-3,31110,3,,
"35,000",,1989,2021,복산동,새운파래스,2,2,145.52,,186-3,31110,8,,
"30,500",,1989,2021,복산동,새운파래스,2,2,115.635,,186-3,31110,12,21.04.28,O
"17,800",,1991,2021,복산동,동덕현대(105동106동),2,6,84.9775,,320,31110,4,,
"17,000",,1991,2021,복산동,동덕현대(103동),2,7,63.78,,329,31110,8,,
"8,500",,1983,2021,복산동,정우,2,7,59.07,,35-1,31110,3,,
"29,000",,1998,2021,복산동,평창,2,10,84.32,,597-1,31110,13,,
"19,500",,1991,2021,복산동,동덕현대(105동106동),2,11,78.6675,,320,31110,11,,
"21,300",,2004,2021,복산동,청풍리버빌,2,15,84.9309,,36-36,31110,2,,
"21,000",,2021,2021,복산동,해동성지,2,15,84.78,,186-1,31110,4,,
"27,900",,1998,2021,복산동,평창,2,16,84.32,,597-1,31110,14,,
"13,400",,1989,2021,복산동,동덕현대(101동102동),2,20,84.78,,677-9,31110,6,,
"46,000",,2017,2021,복산동,복산아이파크,2,20,59.84,,776,31110,6,,
"44,000",,2015,2021,복산동,번영로효성해링턴플레이스2차아파트,2,20,59.9136,,770,31110,6,,
"16,000",,1991,2021,복산동,동덕현대(103동),2,20,63.78,,329,31110,3,,
"23,000",,2004,2021,복산동,청풍리버빌,2,22,84.9309,,36-36,31110,8,,
"18,000",,1991,2021,복산동,동덕현대(103동),2,22,63.78,,329,31110,12,,
"31,200",,1989,2021,복산동,새운파래스,2,25,115.635,,186-3,31110,6,,
"19,700",,2021,2021,복산동,해동성지,2,26,84.92,,186-1,31110,2,,
"17,500",,1991,2021,복산동,동덕현대(105동106동),2,27,84.9775,,320,31110,1,,
"92,000",,2010,2021,옥교동,태화강엑소디움,2,15,153.79,,82-1,31110,46,21.03.31,O
"26,500",,2007,2021,성남동,리버팰리스,2,2,84.955,,313-1,31110,7,,
"39,500",,1997,2021,우정동,선경2차,2,1,133.84,,369-1,31110,7,,
"21,900",,1994,2021,우정동,선경1차,2,1,59.335,,385,31110,20,,
"14,500",,1987,2021,우정동,범태,2,3,33.21,,465-9,31110,2,,
"31,000",,2009,2021,우정동,마제스타워,2,4,84.9865,,172,31110,3,,
"53,000",,2009,2021,우정동,마제스타워,2,6,133.5138,,172,31110,5,,
"41,000",,2019,2021,우정동,우정코아루웰메이드,2,9,84.9678,,218-2,31110,26,,
"11,000",,1987,2021,우정동,범태,2,9,33.21,,465-9,31110,6,,
"14,400",,1987,2021,우정동,범태,2,10,33.21,,465-9,31110,4,,
"41,900",,2010,2021,우정동,진흥 마제스타워 울산Ⅱ,2,15,84.9513,,172-5,31110,35,,
"41,000",,1997,2021,우정동,선경2차,2,15,84.94,,369-1,31110,15,,
"13,500",,1987,2021,우정동,범태,2,17,33.21,,465-9,31110,4,,
"13,500",,1987,2021,우정동,범태,2,17,33.21,,465-9,31110,4,21.04.14,O
"8,000",,1982,2021,우정동,덕우,2,17,46.15,,394-35,31110,4,,
"12,600",,1982,2021,우정동,덕우,2,17,46.15,,394-35,31110,3,,
"35,500",,2009,2021,우정동,마제스타워,2,17,84.9865,,172,31110,16,,
"32,300",,1994,2021,우정동,선경1차,2,19,84.65,,385,31110,10,,
"20,500",,1985,2021,우정동,"남운아파트1,2동",2,20,60.72,,430-5,31110,5,,
"39,500",,2009,2021,우정동,마제스타워,2,23,133.5138,,172,31110,13,,
"12,000",,1995,2021,우정동,청우하이츠,2,24,59.25,,723-1,31110,5,,
"25,000",,1997,2021,우정동,선경2차,2,26,59.74,,369-1,31110,22,,
"49,000",,1997,2021,우정동,선경2차,2,27,133.84,,369-1,31110,4,,
"22,000",,1994,2021,우정동,선경1차,2,28,59.335,,385,31110,12,21.03.11,O
"20,000",,1996,2021,성안동,성안청구타운,2,1,84.99,,370-1,31110,1,,
"42,500",,2006,2021,성안동,아가바움,2,2,134.17,,830-9,31110,1,,
"28,500",,2013,2021,성안동,에일린5차B동,2,2,84.72,,851-19,31110,4,,
"28,500",,2013,2021,성안동,에일린5차B동,2,2,84.72,,851-19,31110,4,21.02.04,O
"20,500",,2004,2021,성안동,벽산e빌리지,2,4,75.3949,,371-2,31110,2,,
"21,400",,2008,2021,성안동,아드리아4차,2,5,84.9068,,856-1,31110,6,,
"20,000",,2007,2021,성안동,아드리아2차,2,6,84.52,,405-5,31110,3,,
"17,500",,2001,2021,성안동,경동햇빛마을2단지,2,7,78.2618,,855-3,31110,7,,
"24,000",,1998,2021,성안동,성안금호타운,2,8,84.975,,858-1,31110,11,,
"15,200",,1996,2021,성안동,성안청구타운,2,8,74.8,,370-1,31110,8,,
"26,000",,2004,2021,성안동,벽산e빌리지,2,14,84.7692,,371-2,31110,4,,
"38,700",,2006,2021,성안동,아가바움,2,15,134.17,,830-9,31110,5,,
"16,300",,2002,2021,성안동,경동윈츠힐2,2,15,70.8691,,872-2,31110,5,,
"19,900",,2008,2021,성안동,한양캐슬아파트,2,16,78.82,,399-11,31110,6,,
"20,000",,2013,2021,성안동,금광,2,16,80.444,,788-2,31110,7,,
"21,000",,1998,2021,성안동,성안금호타운,2,16,84.975,,858-1,31110,12,,
"17,500",,2003,2021,성안동,창진토파즈빌5차,2,17,79.88,,799-8,31110,8,,
"9,500",,1998,2021,성안동,신한다솜,2,17,31.5,,832-6,31110,3,,
"22,500",,2004,2021,성안동,벽산e빌리지,2,20,75.3949,,371-2,31110,8,,
"26,800",,2004,2021,성안동,네오빌8차,2,20,114.8921,,868-6,31110,8,,
"17,800",,2005,2021,성안동,궁전빌,2,22,84.91,,870-3,31110,7,,
"18,000",,1996,2021,성안동,성안청구타운,2,25,84.99,,370-1,31110,4,,
"20,500",,2004,2021,성안동,벽산e빌리지,2,25,75.3949,,371-2,31110,4,,
"18,500",,1998,2021,성안동,성안금호타운,2,27,74.69,,858-1,31110,7,,
"9,200",,1980,2021,유곡동,삼풍,2,7,62.3,,109,31110,5,,
"16,000",,1987,2021,유곡동,양지,2,19,54,,114-1,31110,5,,
"83,000",,2010,2021,유곡동,울산유곡푸르지오,2,20,157.8429,,69,31110,7,,
"13,600",,1980,2021,유곡동,삼풍,2,25,62.3,,109,31110,2,,
"26,250",,2014,2021,태화동,우정혁신엘에이치3단지,2,4,59.97,,207-2,31110,1,22.02.22,O
"27,050",,2014,2021,태화동,우정혁신엘에이치3단지,2,5,59.97,,207-2,31110,19,22.02.22,O
"25,000",,1994,2021,태화동,진영동부,2,6,84.78,,412-2,31110,5,,
"26,550",,2014,2021,태화동,우정혁신엘에이치3단지,2,8,59.97,,207-2,31110,12,22.02.22,O
"14,400",,1993,2021,태화동,범진그린파크,2,9,84.66,,200-17,31110,1,,
"27,050",,2014,2021,태화동,우정혁신엘에이치3단지,2,9,59.97,,207-2,31110,11,22.02.22,O
"25,500",,2007,2021,태화동,리버스위트,2,11,84.9262,,37-7,31110,3,,
"14,000",,1993,2021,태화동,현대미포조선,2,15,60,,169-4,31110,1,,
"38,800",,2014,2021,태화동,우정혁신엘에이치2단지,2,17,59.98,,257,31110,11,,
"64,500",,2014,2021,태화동,우정혁신호반베르디움,2,20,97.9541,,224,31110,18,,
"19,800",,1992,2021,태화동,삼익세라믹(102동),2,22,84.885,,150-5,31110,12,,
"21,600",,1992,2021,태화동,한라궁전맨션,2,26,84.869,,110,31110,13,,
"14,000",,1990,2021,태화동,희마비아이피맨션,2,28,67.24,,460-3,31110,9,,
"6,850",,1992,2021,다운동,다운,2,1,39.99,,768,31110,9,,
"8,700",,1992,2021,다운동,다운,2,6,49.59,,768,31110,1,,
"21,700",,2002,2021,다운동,한라동아,2,7,84.99,,702,31110,3,,
"16,400",,2002,2021,다운동,한라동아,2,7,59.925,,702,31110,4,,
"5,600",,1992,2021,다운동,다운,2,8,39.99,,768,31110,1,,
"19,900",,2002,2021,다운동,한라동아,2,8,84.99,,702,31110,3,,
"6,900",,1992,2021,다운동,다운,2,9,39.99,,768,31110,1,,
"8,350",,1992,2021,다운동,다운,2,15,49.59,,768,31110,7,,
"8,300",,1992,2021,다운동,다운,2,15,49.59,,768,31110,15,,
"6,000",,1992,2021,다운동,다운,2,19,39.99,,768,31110,4,,
"8,250",,1993,2021,동동,월성개나리,2,6,67.05,,139-1,31110,7,,
"10,300",,1995,2021,서동,강동그린타워,2,2,55.5,,61-2,31110,10,,
"12,250",,1994,2021,서동,하니콤타워,2,3,74.64,,66-13,31110,7,,
"16,200",,1993,2021,서동,한라하야트,2,6,84.85,,42-4,31110,2,,
"14,000",,1993,2021,서동,한라강변,2,16,70.25,,36,31110,10,,
"16,700",,2002,2021,서동,나이스빌A동,2,16,84.585,,59-9,31110,4,,
"11,000",,1992,2021,서동,서동현대,2,17,49.955,,34-2,31110,5,,
"13,000",,1992,2021,서동,서동현대,2,17,49.955,,34-2,31110,6,,
"10,400",,1992,2021,서동,서동현대,2,20,49.955,,34-2,31110,14,,
"11,700",,1992,2021,서동,서동현대,2,27,49.955,,34-2,31110,1,,
"17,000",,1996,2021,서동,두강팔레스맨션,2,28,62.76,,34-1,31110,7,21.03.22,O
"17,000",,1996,2021,서동,두강팔레스맨션,2,28,81.75,,34-1,31110,7,,
"12,500",,1991,2021,남외동,삼익세라믹201,2,1,70.35,,6-2,31110,10,,
"13,800",,1991,2021,남외동,삼익세라믹101,2,2,84.585,,7-1,31110,3,,
"43,400",,2007,2021,남외동,에일린의뜰,2,5,84.992,,500,31110,14,,
"51,500",,2006,2021,남외동,남외푸르지오1차,2,19,101.6,,506-1,31110,16,,
"8,100",,1983,2021,남외동,평화보라타운,2,23,41.25,,38-2,31110,5,,
"52,000",,2007,2021,남외동,남외푸르지오2차,2,25,84.9636,,501-1,31110,7,,
"50,700",,2013,2021,장현동,에일린의뜰2차아파트,2,20,84.9643,,191,31110,3,,
"38,000",,2001,2021,약사동,삼성래미안,2,2,59.9458,,612-38,31110,6,,
"50,900",,2015,2021,약사동,약사아이파크,2,6,59.71,,1101,31110,9,,
"49,800",,2015,2021,약사동,약사아이파크,2,18,59.71,,1101,31110,9,,
"59,000",,2004,2021,약사동,삼성래미안2차3단지,2,26,84.775,,707,31110,5,,
"51,500",,2015,2021,약사동,약사아이파크,2,26,59.71,,1101,31110,10,,
"15,800",,2000,2021,반구동,용인그린맨션,2,1,84.735,,104-1,31110,3,,
"8,000",,1994,2021,반구동,한라그랜드,2,1,46.45,,290-2,31110,6,,
"10,000",,1983,2021,반구동,아담2,2,5,55.63,,875-17,31110,1,,
"31,000",,2017,2021,반구동,리치메이트리버뷰,2,5,78.5344,,797-7,31110,17,,
"6,400",,2014,2021,반구동,반구신동아파밀리에,2,8,21.62,,448-3,31110,7,,
