name,z,lat,lon,cortarNo
포항시 북구 흥해읍 약성리,,,,
포항시 북구 흥해읍 학성리,,,,
포항시 북구 흥해읍 남성리,,,,
포항시 북구 흥해읍 성내리,,,,
포항시 북구 흥해읍 중성리,,,,
포항시 북구 흥해읍 망천리,,,,
포항시 북구 흥해읍 남송리,,,,
포항시 북구 흥해읍 곡강리,,,,
포항시 북구 흥해읍 용한리,,,,
포항시 북구 흥해읍 우목리,,,,
포항시 북구 흥해읍 죽천리,,,,
포항시 북구 흥해읍 용곡리,,,,
포항시 북구 흥해읍 양백리,,,,
포항시 북구 흥해읍 덕성리,,,,
포항시 북구 흥해읍 덕장리,,,,
포항시 북구 흥해읍 용전리,,,,
포항시 북구 흥해읍 용천리,,,,
포항시 북구 흥해읍 금장리,,,,
포항시 북구 흥해읍 흥안리,,,,
포항시 북구 흥해읍 칠포리,,,,
포항시 북구 흥해읍 오도리,,,,
포항시 북구 흥해읍 초곡리,,,,
포항시 북구 흥해읍 학천리,,,,
포항시 북구 흥해읍 성곡리,,,,
포항시 북구 흥해읍 이인리,,,,
포항시 북구 흥해읍 대련리,,,,
포항시 북구 신광면,14,36.130136,129.262907,4711331000
포항시 북구 신광면 냉수리,,,,
포항시 북구 신광면 흥곡리,,,,
포항시 북구 신광면 우각리,,,,
포항시 북구 신광면 죽성리,,,,
포항시 북구 신광면 상읍리,,,,
포항시 북구 신광면 토성리,,,,
포항시 북구 신광면 사정리,,,,
포항시 북구 신광면 안덕리,,,,
포항시 북구 신광면 만석리,,,,
포항시 북구 신광면 반곡리,,,,
포항시 북구 신광면 기일리,,,,
포항시 북구 신광면 마북리,,,,
포항시 북구 신광면 호리,,,,
포항시 북구 청하면,14,36.19956,129.337912,4711332000
포항시 북구 청하면 덕성리,,,,
포항시 북구 청하면 덕천리,,,,
포항시 북구 청하면 미남리,,,,
포항시 북구 청하면 필화리,,,,
포항시 북구 청하면 용두리,,,,
포항시 북구 청하면 월포리,,,,
포항시 북구 청하면 방어리,,,,
포항시 북구 청하면 이가리,,,,
포항시 북구 청하면 청진리,,,,
포항시 북구 청하면 신흥리,,,,
포항시 북구 청하면 소동리,,,,
포항시 북구 청하면 고현리,,,,
포항시 북구 청하면 하대리,,,,
포항시 북구 청하면 상대리,,,,
포항시 북구 청하면 서정리,,,,
포항시 북구 청하면 명안리,,,,
포항시 북구 청하면 유계리,,,,
포항시 북구 청하면 청계리,,,,
