법정동코드	법정동명	폐지여부
4776035046	영양군 석보면 삼의리	존재
4777000000	영덕군	존재
4777003000	영덕군 영덕면	폐지
4777003001	영덕군 영덕면 우곡동	폐지
4777003002	영덕군 영덕면 남석동	폐지
4777003003	영덕군 영덕면 구미동	폐지
4777003004	영덕군 영덕면 화개동	폐지
4777003005	영덕군 영덕면 덕곡동	폐지
4777003006	영덕군 영덕면 천전동	폐지
4777003007	영덕군 영덕면 남산동	폐지
4777003008	영덕군 영덕면 화수동	폐지
4777003009	영덕군 영덕면 삼계동	폐지
4777003010	영덕군 영덕면 매정동	폐지
4777003011	영덕군 영덕면 석동	폐지
4777003012	영덕군 영덕면 노물동	폐지
4777003013	영덕군 영덕면 오보동	폐지
4777003014	영덕군 영덕면 대탄동	폐지
4777003015	영덕군 영덕면 창포동	폐지
4777003016	영덕군 영덕면 대부동	폐지
4777011000	영덕군 영덕읍	폐지
4777011021	영덕군 영덕읍 구미동	폐지
4777011022	영덕군 영덕읍 화개동	폐지
4777011023	영덕군 영덕읍 남석동	폐지
4777011024	영덕군 영덕읍 덕곡동	폐지
4777011025	영덕군 영덕읍 천전동	폐지
4777011026	영덕군 영덕읍 남산동	폐지
4777011027	영덕군 영덕읍 우곡동	폐지
4777011028	영덕군 영덕읍 화수동	폐지
4777011029	영덕군 영덕읍 삼계동	폐지
4777011030	영덕군 영덕읍 매정동	폐지
4777011031	영덕군 영덕읍 석동	폐지
4777011032	영덕군 영덕읍 노물동	폐지
4777011033	영덕군 영덕읍 오보동	폐지
4777011034	영덕군 영덕읍 대탄동	폐지
4777011035	영덕군 영덕읍 대부동	폐지
4777011036	영덕군 영덕읍 창포동	폐지
4777025000	영덕군 영덕읍	존재
4777025021	영덕군 영덕읍 구미리	존재
4777025022	영덕군 영덕읍 화개리	존재
4777025023	영덕군 영덕읍 남석리	존재
4777025024	영덕군 영덕읍 덕곡리	존재
4777025025	영덕군 영덕읍 천전리	존재
4777025026	영덕군 영덕읍 남산리	존재
4777025027	영덕군 영덕읍 우곡리	존재
4777025028	영덕군 영덕읍 화수리	존재
4777025029	영덕군 영덕읍 삼계리	존재
4777025030	영덕군 영덕읍 매정리	존재
4777025031	영덕군 영덕읍 석리	존재
4777025032	영덕군 영덕읍 노물리	존재
4777025033	영덕군 영덕읍 오보리	존재
4777025034	영덕군 영덕읍 대탄리	존재
4777025035	영덕군 영덕읍 대부리	존재
4777025036	영덕군 영덕읍 창포리	존재
4777025037	영덕군 영덕읍 화천리	존재
4777031000	영덕군 강구면	존재
4777031021	영덕군 강구면 강구동	폐지
4777031022	영덕군 강구면 오포동	폐지
4777031023	영덕군 강구면 삼사동	폐지
4777031024	영덕군 강구면 화전동	폐지
4777031025	영덕군 강구면 상직동	폐지
4777031026	영덕군 강구면 하직동	폐지
4777031027	영덕군 강구면 소월동	폐지
4777031028	영덕군 강구면 금호동	폐지
4777031029	영덕군 강구면 하저동	폐지
4777031030	영덕군 강구면 금진동	폐지
4777031031	영덕군 강구면 강구리	존재
4777031032	영덕군 강구면 오포리	존재
4777031033	영덕군 강구면 삼사리	존재
4777031034	영덕군 강구면 화전리	존재
4777031035	영덕군 강구면 상직리	존재
4777031036	영덕군 강구면 하직리	폐지
4777031037	영덕군 강구면 소월리	존재
4777031038	영덕군 강구면 금호리	존재
4777031039	영덕군 강구면 하저리	존재
4777031040	영덕군 강구면 금진리	존재
4777031041	영덕군 강구면 원직리	존재
4777032000	영덕군 남정면	존재
4777032021	영덕군 남정면 장사동	폐지
4777032022	영덕군 남정면 부경동	폐지
4777032023	영덕군 남정면 회동	폐지
4777032024	영덕군 남정면 양성동	폐지
4777032025	영덕군 남정면 봉전동	폐지
4777032026	영덕군 남정면 쟁암동	폐지
4777032027	영덕군 남정면 사암동	폐지
4777032028	영덕군 남정면 도천동	폐지
4777032029	영덕군 남정면 우곡동	폐지
4777032030	영덕군 남정면 중화동	폐지
4777032031	영덕군 남정면 남정동	폐지
4777032032	영덕군 남정면 남호동	폐지
4777032033	영덕군 남정면 구계동	폐지
4777032034	영덕군 남정면 원척동	폐지
4777032035	영덕군 남정면 부흥동	폐지
4777032036	영덕군 남정면 장사리	존재
4777032037	영덕군 남정면 부경리	존재
4777032038	영덕군 남정면 회리	존재
4777032039	영덕군 남정면 양성리	존재
4777032040	영덕군 남정면 봉전리	존재
4777032041	영덕군 남정면 쟁암리	존재
4777032042	영덕군 남정면 사암리	존재
4777032043	영덕군 남정면 도천리	존재
4777032044	영덕군 남정면 우곡리	존재
4777032045	영덕군 남정면 중화리	존재
4777032046	영덕군 남정면 남정리	존재
4777032047	영덕군 남정면 남호리	존재
4777032048	영덕군 남정면 구계리	존재
4777032049	영덕군 남정면 원척리	존재
4777032050	영덕군 남정면 부흥리	존재
4777033000	영덕군 달산면	존재
4777033021	영덕군 달산면 대지동	폐지
4777033022	영덕군 달산면 용평동	폐지
4777033023	영덕군 달산면 매일동	폐지
4777033024	영덕군 달산면 흥기동	폐지
4777033025	영덕군 달산면 주응동	폐지
4777033026	영덕군 달산면 옥산동	폐지
4777033027	영덕군 달산면 인곡동	폐지
4777033028	영덕군 달산면 용전동	폐지
4777033029	영덕군 달산면 덕산동	폐지
4777033030	영덕군 달산면 봉산동	폐지
4777033031	영덕군 달산면 옥계동	폐지
4777033032	영덕군 달산면 대지리	존재
4777033033	영덕군 달산면 용평리	존재
4777033034	영덕군 달산면 매일리	존재
4777033035	영덕군 달산면 흥기리	존재
4777033036	영덕군 달산면 주응리	존재
4777033037	영덕군 달산면 옥산리	존재
4777033038	영덕군 달산면 인곡리	존재
4777033039	영덕군 달산면 용전리	존재
4777033040	영덕군 달산면 덕산리	존재
4777033041	영덕군 달산면 봉산리	존재
4777033042	영덕군 달산면 옥계리	존재
4777034000	영덕군 지품면	존재
4777034021	영덕군 지품면 삼화동	폐지
4777034022	영덕군 지품면 오천동	폐지
4777034023	영덕군 지품면 신양동	폐지
4777034024	영덕군 지품면 눌곡동	폐지
4777034025	영덕군 지품면 용덕동	폐지
4777034026	영덕군 지품면 송천동	폐지
4777034027	영덕군 지품면 낙평동	폐지
4777034028	영덕군 지품면 수암동	폐지
4777034029	영덕군 지품면 복곡동	폐지
4777034030	영덕군 지품면 원전동	폐지
4777034031	영덕군 지품면 지품동	폐지
4777034032	영덕군 지품면 기사동	폐지
4777034033	영덕군 지품면 황장동	폐지
4777034034	영덕군 지품면 신안동	폐지
4777034035	영덕군 지품면 속곡동	폐지
4777034036	영덕군 지품면 율전동	폐지
4777034037	영덕군 지품면 도계동	폐지
4777034038	영덕군 지품면 옥류동	폐지
4777034039	영덕군 지품면 삼화리	존재
4777034040	영덕군 지품면 오천리	존재
4777034041	영덕군 지품면 신양리	존재
4777034042	영덕군 지품면 눌곡리	존재
4777034043	영덕군 지품면 용덕리	존재
4777034044	영덕군 지품면 송천리	존재
4777034045	영덕군 지품면 낙평리	존재
4777034046	영덕군 지품면 수암리	존재
4777034047	영덕군 지품면 복곡리	존재
4777034048	영덕군 지품면 원전리	존재
4777034049	영덕군 지품면 지품리	존재
4777034050	영덕군 지품면 기사리	존재
4777034051	영덕군 지품면 황장리	존재
4777034052	영덕군 지품면 신안리	존재
4777034053	영덕군 지품면 속곡리	존재
4777034054	영덕군 지품면 율전리	존재
4777034055	영덕군 지품면 도계리	존재
4777034056	영덕군 지품면 옥류리	존재
4777034057	영덕군 지품면 신애리	존재
4777035000	영덕군 축산면	존재
4777035021	영덕군 축산면 축산동	폐지
4777035022	영덕군 축산면 경정동	폐지
4777035023	영덕군 축산면 고곡동	폐지
4777035024	영덕군 축산면 도곡동	폐지
4777035025	영덕군 축산면 상원동	폐지
4777035026	영덕군 축산면 부곡동	폐지
4777035027	영덕군 축산면 칠성동	폐지
4777035028	영덕군 축산면 조항동	폐지
4777035029	영덕군 축산면 대곡동	폐지
4777035030	영덕군 축산면 기암동	폐지
4777035031	영덕군 축산면 화천동	폐지
4777035032	영덕군 축산면 축산리	존재
4777035033	영덕군 축산면 경정리	존재
4777035034	영덕군 축산면 고곡리	존재
4777035035	영덕군 축산면 도곡리	존재
4777035036	영덕군 축산면 상원리	존재
4777035037	영덕군 축산면 부곡리	존재
4777035038	영덕군 축산면 칠성리	존재
4777035039	영덕군 축산면 조항리	존재
4777035040	영덕군 축산면 대곡리	존재
4777035041	영덕군 축산면 기암리	존재
4777035042	영덕군 축산면 화천리	폐지
4777036000	영덕군 영해면	존재
4777036021	영덕군 영해면 성내동	폐지
4777036022	영덕군 영해면 괴시동	폐지
4777036023	영덕군 영해면 대진동	폐지
4777036024	영덕군 영해면 사진동	폐지
4777036025	영덕군 영해면 연평동	폐지
4777036026	영덕군 영해면 벌영동	폐지
4777036027	영덕군 영해면 원구동	폐지
4777036028	영덕군 영해면 묘곡동	폐지
4777036029	영덕군 영해면 대동	폐지
4777036030	영덕군 영해면 성내리	존재
4777036031	영덕군 영해면 괴시리	존재
4777036032	영덕군 영해면 대진리	존재
4777036033	영덕군 영해면 사진리	존재
4777036034	영덕군 영해면 연평리	존재
4777036035	영덕군 영해면 벌영리	존재
4777036036	영덕군 영해면 원구리	존재
4777036037	영덕군 영해면 묘곡리	존재
4777036038	영덕군 영해면 대리	존재
4777037000	영덕군 병곡면	존재
4777037021	영덕군 병곡면 삼읍동	폐지
4777037022	영덕군 병곡면 금곡동	폐지
4777037023	영덕군 병곡면 백석동	폐지
4777037024	영덕군 병곡면 병곡동	폐지
4777037025	영덕군 병곡면 영동	폐지
4777037026	영덕군 병곡면 거무역동	폐지
4777037027	영덕군 병곡면 아곡동	폐지
4777037028	영덕군 병곡면 원황동	폐지
4777037029	영덕군 병곡면 이천동	폐지
4777037030	영덕군 병곡면 각리동	폐지
4777037031	영덕군 병곡면 사천동	폐지
4777037032	영덕군 병곡면 신평동	폐지
4777037033	영덕군 병곡면 송천동	폐지
4777037034	영덕군 병곡면 휘리동	폐지
4777037035	영덕군 병곡면 삼읍리	존재
4777037036	영덕군 병곡면 금곡리	존재
4777037037	영덕군 병곡면 백석리	존재
4777037038	영덕군 병곡면 병곡리	존재
4777037039	영덕군 병곡면 영리	존재
4777037040	영덕군 병곡면 거무역리	존재
4777037041	영덕군 병곡면 아곡리	존재
4777037042	영덕군 병곡면 원황리	존재
4777037043	영덕군 병곡면 이천리	존재
4777037044	영덕군 병곡면 각리리	존재
4777037045	영덕군 병곡면 사천리	존재
4777037046	영덕군 병곡면 신평리	존재
4777037047	영덕군 병곡면 송천리	존재
4777037048	영덕군 병곡면 휘리리	폐지
4777037049	영덕군 병곡면 덕천리	존재
4777038000	영덕군 창수면	존재
4777038021	영덕군 창수면 인량동	폐지
4777038022	영덕군 창수면 가산동	폐지
4777038023	영덕군 창수면 신기동	폐지
4777038024	영덕군 창수면 신리동	폐지
4777038025	영덕군 창수면 갈천동	폐지
4777038026	영덕군 창수면 창수동	폐지
4777038027	영덕군 창수면 미곡동	폐지
4777038028	영덕군 창수면 오촌동	폐지
4777038029	영덕군 창수면 삼계동	폐지
4777038030	영덕군 창수면 수동	폐지
4777038031	영덕군 창수면 인천동	폐지
4777038032	영덕군 창수면 보림동	폐지
4777038033	영덕군 창수면 백청동	폐지
4777038034	영덕군 창수면 인량리	존재
4777038035	영덕군 창수면 가산리	존재
4777038036	영덕군 창수면 신기리	존재
4777038037	영덕군 창수면 신리리	존재
4777038038	영덕군 창수면 갈천리	존재
4777038039	영덕군 창수면 창수리	존재
4777038040	영덕군 창수면 미곡리	존재
4777038041	영덕군 창수면 오촌리	존재
4777038042	영덕군 창수면 삼계리	존재
4777038043	영덕군 창수면 수리	존재
4777038044	영덕군 창수면 인천리	존재
4777038045	영덕군 창수면 보림리	존재
4777038046	영덕군 창수면 백청리	존재
4778000000	영일군	폐지
4778001000	영일군 의창읍	폐지
4778001001	영일군 의창읍 성내동	폐지
4778001002	영일군 의창읍 매산동	폐지
4778001003	영일군 의창읍 북송동	폐지
4778001004	영일군 의창읍 마산동	폐지
4778001005	영일군 의창읍 옥성동	폐지
4778001006	영일군 의창읍 약성동	폐지
4778001007	영일군 의창읍 학성동	폐지
4778001008	영일군 의창읍 남성동	폐지
4778001009	영일군 의창읍 중성동	폐지
4778001010	영일군 의창읍 망천동	폐지
4778001011	영일군 의창읍 남송동	폐지
4778001012	영일군 의창읍 곡강동	폐지
4778001013	영일군 의창읍 용한동	폐지
4778001014	영일군 의창읍 우목동	폐지
4778001015	영일군 의창읍 죽천동	폐지
4778001016	영일군 의창읍 용곡동	폐지
4778001017	영일군 의창읍 양백동	폐지
4778001018	영일군 의창읍 덕성동	폐지
4778001019	영일군 의창읍 덕장동	폐지
4778001020	영일군 의창읍 용전동	폐지
4778001021	영일군 의창읍 용천동	폐지
4778001022	영일군 의창읍 금장동	폐지
4778001023	영일군 의창읍 흥안동	폐지
4778001024	영일군 의창읍 칠포동	폐지
4778001025	영일군 의창읍 오도동	폐지
4778001026	영일군 의창읍 초곡동	폐지
4778001027	영일군 의창읍 성곡동	폐지
4778001028	영일군 의창읍 학천동	폐지
4778001029	영일군 의창읍 이인동	폐지
4778001030	영일군 의창읍 대련동	폐지
4778003000	영일군 연일면	폐지
4778003001	영일군 연일면 생지동	폐지
4778003002	영일군 연일면 괴정동	폐지
4778003003	영일군 연일면 동문동	폐지
4778003004	영일군 연일면 오천동	폐지
4778003005	영일군 연일면 유강동	폐지
4778003006	영일군 연일면 자명동	폐지
4778003007	영일군 연일면 중명동	폐지
4778003008	영일군 연일면 학전동	폐지
4778003009	영일군 연일면 달전동	폐지
4778003010	영일군 연일면 중단동	폐지
4778003011	영일군 연일면 택전동	폐지
4778003012	영일군 연일면 인주동	폐지
4778003013	영일군 연일면 우복동	폐지
4778003014	영일군 연일면 대잠동	폐지
4778003015	영일군 연일면 이동	폐지
4778003016	영일군 연일면 지곡동	폐지
4778003017	영일군 연일면 효자동	폐지
4778003500	영일군 오천면	폐지
4778003501	영일군 오천면 용덕동	폐지
4778003502	영일군 오천면 원동	폐지
4778003503	영일군 오천면 문덕동	폐지
4778003504	영일군 오천면 항사동	폐지
4778003505	영일군 오천면 진전동	폐지
4778003506	영일군 오천면 문충동	폐지
4778003507	영일군 오천면 갈평동	폐지
4778003508	영일군 오천면 용산동	폐지
4778003509	영일군 오천면 광명동	폐지
4778003510	영일군 오천면 세계동	폐지
4778003511	영일군 오천면 구정동	폐지
4778003512	영일군 오천면 정림동	폐지
4778004000	영일군 의창면	폐지
4778004001	영일군 의창면 성내동	폐지
4778004002	영일군 의창면 매산동	폐지
4778004003	영일군 의창면 북송동	폐지
4778004004	영일군 의창면 마산동	폐지
4778004005	영일군 의창면 옥성동	폐지
4778004006	영일군 의창면 약성동	폐지
4778004007	영일군 의창면 학성동	폐지
4778004008	영일군 의창면 남성동	폐지
4778004009	영일군 의창면 중성동	폐지
4778004010	영일군 의창면 망천동	폐지
4778004011	영일군 의창면 남송동	폐지
4778004012	영일군 의창면 곡강동	폐지
4778004013	영일군 의창면 용한동	폐지
4778004014	영일군 의창면 우목동	폐지
4778004015	영일군 의창면 죽천동	폐지
4778004016	영일군 의창면 용곡동	폐지
4778004017	영일군 의창면 양백동	폐지
4778004018	영일군 의창면 덕성동	폐지
4778004019	영일군 의창면 덕장동	폐지
4778004020	영일군 의창면 용전동	폐지
4778004021	영일군 의창면 용천동	폐지
4778004022	영일군 의창면 금장동	폐지
4778004023	영일군 의창면 흥안동	폐지
4778004024	영일군 의창면 칠포동	폐지
4778004025	영일군 의창면 오도동	폐지
4778004026	영일군 의창면 초곡동	폐지
4778004027	영일군 의창면 성곡동	폐지
4778004028	영일군 의창면 학천동	폐지
4778004029	영일군 의창면 이인동	폐지
4778004030	영일군 의창면 대연동	폐지
4778004500	영일군 조촌면	폐지
4778004501	영일군 조촌면 신정동	폐지
4778004502	영일군 조촌면 금광동	폐지
4778004503	영일군 조촌면 일월동	폐지
4778004504	영일군 조촌면 인덕동	폐지
4778004505	영일군 조촌면 청림동	폐지
4778004506	영일군 조촌면 용덕동	폐지
4778004507	영일군 조촌면 원동	폐지
4778004508	영일군 조촌면 문덕동	폐지
4778004509	영일군 조촌면 항소동	폐지
4778004510	영일군 조촌면 진전동	폐지
4778004511	영일군 조촌면 갈평동	폐지
4778004512	영일군 조촌면 문충동	폐지
4778004513	영일군 조촌면 용산동	폐지
4778004514	영일군 조촌면 광명동	폐지
4778004515	영일군 조촌면 세계동	폐지
4778004516	영일군 조촌면 구정동	폐지
4778011000	영일군 구룡포읍	폐지
4778011001	영일군 구룡포읍 대보리	폐지
4778011002	영일군 구룡포읍 구만리	폐지
4778011003	영일군 구룡포읍 강사리	폐지
4778011021	영일군 구룡포읍 구룡포리	폐지
4778011022	영일군 구룡포읍 삼정리	폐지
4778011023	영일군 구룡포읍 석병리	폐지
4778011024	영일군 구룡포읍 성동리	폐지
4778011025	영일군 구룡포읍 구평리	폐지
4778011026	영일군 구룡포읍 장길리	폐지
4778011027	영일군 구룡포읍 하정리	폐지
4778011028	영일군 구룡포읍 병포리	폐지
4778011029	영일군 구룡포읍 후동리	폐지
4778011030	영일군 구룡포읍 눌태리	폐지
4778012000	영일군 흥해읍	폐지
4778012021	영일군 흥해읍 매산동	폐지
4778012022	영일군 흥해읍 북송동	폐지
4778012023	영일군 흥해읍 마산동	폐지
4778012024	영일군 흥해읍 옥성동	폐지
4778012025	영일군 흥해읍 약성동	폐지
4778012026	영일군 흥해읍 학성동	폐지
4778012027	영일군 흥해읍 남성동	폐지
4778012028	영일군 흥해읍 성내동	폐지
4778012029	영일군 흥해읍 중성동	폐지
4778012030	영일군 흥해읍 망천동	폐지
4778012031	영일군 흥해읍 남송동	폐지
4778012032	영일군 흥해읍 곡강동	폐지
4778012033	영일군 흥해읍 용한동	폐지
4778012034	영일군 흥해읍 우목동	폐지
4778012035	영일군 흥해읍 죽천동	폐지
4778012036	영일군 흥해읍 용곡동	폐지
4778012037	영일군 흥해읍 양백동	폐지
4778012038	영일군 흥해읍 덕성동	폐지
4778012039	영일군 흥해읍 덕장동	폐지
4778012040	영일군 흥해읍 용전동	폐지
4778012041	영일군 흥해읍 용천동	폐지
4778012042	영일군 흥해읍 금장동	폐지
4778012043	영일군 흥해읍 흥안동	폐지
4778012044	영일군 흥해읍 칠포동	폐지
4778012045	영일군 흥해읍 오도동	폐지
4778012046	영일군 흥해읍 초곡동	폐지
4778012047	영일군 흥해읍 학천동	폐지
4778012048	영일군 흥해읍 성곡동	폐지
4778012049	영일군 흥해읍 이인동	폐지
4778012050	영일군 흥해읍 대련동	폐지
4778012051	영일군 흥해읍 매산리	폐지
4778012052	영일군 흥해읍 북송리	폐지
4778012053	영일군 흥해읍 마산리	폐지
4778012054	영일군 흥해읍 옥성리	폐지
4778012055	영일군 흥해읍 약성리	폐지
4778012056	영일군 흥해읍 학성리	폐지
4778012057	영일군 흥해읍 남성리	폐지
4778012058	영일군 흥해읍 성내리	폐지
4778012059	영일군 흥해읍 중성리	폐지
4778012060	영일군 흥해읍 망천리	폐지
4778012061	영일군 흥해읍 남송리	폐지
4778012062	영일군 흥해읍 곡강리	폐지
4778012063	영일군 흥해읍 용한리	폐지
4778012064	영일군 흥해읍 우목리	폐지
4778012065	영일군 흥해읍 죽천리	폐지
4778012066	영일군 흥해읍 용곡리	폐지
4778012067	영일군 흥해읍 양백리	폐지
4778012068	영일군 흥해읍 덕성리	폐지
4778012069	영일군 흥해읍 덕장리	폐지
4778012070	영일군 흥해읍 용전리	폐지
4778012071	영일군 흥해읍 용천리	폐지
4778012072	영일군 흥해읍 금장리	폐지
4778012073	영일군 흥해읍 흥안리	폐지
4778012074	영일군 흥해읍 칠포리	폐지
4778012075	영일군 흥해읍 오도리	폐지
4778012076	영일군 흥해읍 초곡리	폐지
4778012077	영일군 흥해읍 학천리	폐지
4778012078	영일군 흥해읍 성곡리	폐지
4778012079	영일군 흥해읍 이인리	폐지
4778012080	영일군 흥해읍 대련리	폐지
4778013000	영일군 연일읍	폐지
4778013001	영일군 연일읍 대잠동	폐지
4778013002	영일군 연일읍 이동	폐지
4778013003	영일군 연일읍 지곡동	폐지
4778013004	영일군 연일읍 효자동	폐지
4778013021	영일군 연일읍 생지동	폐지
4778013022	영일군 연일읍 괴정동	폐지
4778013023	영일군 연일읍 동문동	폐지
4778013024	영일군 연일읍 오천동	폐지
4778013025	영일군 연일읍 유강동	폐지
4778013026	영일군 연일읍 자명동	폐지
4778013027	영일군 연일읍 학전동	폐지
4778013028	영일군 연일읍 달전동	폐지
4778013029	영일군 연일읍 중명동	폐지
4778013030	영일군 연일읍 중단동	폐지
4778013031	영일군 연일읍 택전동	폐지
4778013032	영일군 연일읍 인주동	폐지
4778013033	영일군 연일읍 우복동	폐지
4778013034	영일군 연일읍 생지리	폐지
4778013035	영일군 연일읍 괴정리	폐지
4778013036	영일군 연일읍 동문리	폐지
4778013037	영일군 연일읍 오천리	폐지
4778013038	영일군 연일읍 유강리	폐지
4778013039	영일군 연일읍 자명리	폐지
4778013040	영일군 연일읍 학전리	폐지
4778013041	영일군 연일읍 달전리	폐지
4778013042	영일군 연일읍 중명리	폐지
4778013043	영일군 연일읍 중단리	폐지
4778013044	영일군 연일읍 택전리	폐지
4778013045	영일군 연일읍 인주리	폐지
4778013046	영일군 연일읍 우복리	폐지
4778014000	영일군 오천읍	폐지
4778014021	영일군 오천읍 원동	폐지
4778014022	영일군 오천읍 문덕동	폐지
4778014023	영일군 오천읍 항사동	폐지
4778014024	영일군 오천읍 진전동	폐지
4778014025	영일군 오천읍 갈평동	폐지
4778014026	영일군 오천읍 문충동	폐지
4778014027	영일군 오천읍 용산동	폐지
4778014028	영일군 오천읍 광명동	폐지
4778014029	영일군 오천읍 세계동	폐지
4778014030	영일군 오천읍 용덕동	폐지
4778014031	영일군 오천읍 구정동	폐지
4778014032	영일군 오천읍 원리	폐지
4778014033	영일군 오천읍 문덕리	폐지
4778014034	영일군 오천읍 항사리	폐지
4778014035	영일군 오천읍 진전리	폐지
4778014036	영일군 오천읍 갈평리	폐지
4778014037	영일군 오천읍 문충리	폐지
4778014038	영일군 오천읍 용산리	폐지
4778014039	영일군 오천읍 광명리	폐지
4778014040	영일군 오천읍 세계리	폐지
4778014041	영일군 오천읍 용덕리	폐지
4778014042	영일군 오천읍 구정리	폐지
4778031000	영일군 신광면	폐지
4778031021	영일군 신광면 냉수동	폐지
4778031022	영일군 신광면 흥곡동	폐지
4778031023	영일군 신광면 우각동	폐지
4778031024	영일군 신광면 죽성동	폐지
4778031025	영일군 신광면 상읍동	폐지
4778031026	영일군 신광면 토성동	폐지
4778031027	영일군 신광면 사정동	폐지
4778031028	영일군 신광면 안덕동	폐지
4778031029	영일군 신광면 만석동	폐지
4778031030	영일군 신광면 반곡동	폐지
4778031031	영일군 신광면 기일동	폐지
4778031032	영일군 신광면 마북동	폐지
4778031033	영일군 신광면 호리동	폐지
4778031034	영일군 신광면 냉수리	폐지
4778031035	영일군 신광면 흥곡리	폐지
4778031036	영일군 신광면 우각리	폐지
4778031037	영일군 신광면 죽성리	폐지
4778031038	영일군 신광면 상읍리	폐지
4778031039	영일군 신광면 토성리	폐지
4778031040	영일군 신광면 사정리	폐지
4778031041	영일군 신광면 안덕리	폐지
4778031042	영일군 신광면 만석리	폐지
4778031043	영일군 신광면 반곡리	폐지
4778031044	영일군 신광면 기일리	폐지
4778031045	영일군 신광면 마북리	폐지
4778031046	영일군 신광면 호리리	폐지
4778031047	영일군 신광면 호리	폐지
4778032000	영일군 청하면	폐지
4778032021	영일군 청하면 덕성리	폐지
4778032022	영일군 청하면 덕천리	폐지
4778032023	영일군 청하면 미남리	폐지
4778032024	영일군 청하면 필화리	폐지
4778032025	영일군 청하면 용두리	폐지
4778032026	영일군 청하면 월포리	폐지
4778032027	영일군 청하면 방어리	폐지
4778032028	영일군 청하면 이가리	폐지
4778032029	영일군 청하면 청진리	폐지
4778032030	영일군 청하면 신흥리	폐지
4778032031	영일군 청하면 소동리	폐지
4778032032	영일군 청하면 고현리	폐지
4778032033	영일군 청하면 하대리	폐지
4778032034	영일군 청하면 상대리	폐지
4778032035	영일군 청하면 서정리	폐지
4778032036	영일군 청하면 명안리	폐지
4778032037	영일군 청하면 유계리	폐지
4778032038	영일군 청하면 청계리	폐지
4778033000	영일군 송라면	폐지
4778033001	영일군 송라면 덕천리	폐지
4778033021	영일군 송라면 상송리	폐지
4778033022	영일군 송라면 하송리	폐지
4778033023	영일군 송라면 중산리	폐지
4778033024	영일군 송라면 광천리	폐지
4778033025	영일군 송라면 조사리	폐지
4778033026	영일군 송라면 방석리	폐지
4778033027	영일군 송라면 화진리	폐지
4778033028	영일군 송라면 대전리	폐지
4778033029	영일군 송라면 지경리	폐지
4778034000	영일군 기계면	폐지
4778034001	영일군 기계면 용기동	폐지
4778034002	영일군 기계면 관천동	폐지
4778034003	영일군 기계면 대곡동	폐지
4778034004	영일군 기계면 율산동	폐지
4778034005	영일군 기계면 오덕동	폐지
4778034006	영일군 기계면 탑정동	폐지
4778034007	영일군 기계면 성법동	폐지
4778034021	영일군 기계면 현내동	폐지
4778034022	영일군 기계면 지가동	폐지
4778034023	영일군 기계면 봉계동	폐지
4778034024	영일군 기계면 고지동	폐지
4778034025	영일군 기계면 문성동	폐지
4778034026	영일군 기계면 학야동	폐지
4778034027	영일군 기계면 성계동	폐지
4778034028	영일군 기계면 내단동	폐지
4778034029	영일군 기계면 화대동	폐지
4778034030	영일군 기계면 화봉동	폐지
4778034031	영일군 기계면 계전동	폐지
4778034032	영일군 기계면 미현동	폐지
4778034033	영일군 기계면 인비동	폐지
4778034034	영일군 기계면 구지동	폐지
4778034035	영일군 기계면 가안동	폐지
4778034036	영일군 기계면 남계동	폐지
4778034037	영일군 기계면 현내리	폐지
4778034038	영일군 기계면 지가리	폐지
4778034039	영일군 기계면 봉계리	폐지
4778034040	영일군 기계면 고지리	폐지
4778034041	영일군 기계면 문성리	폐지
4778034042	영일군 기계면 학야리	폐지
4778034043	영일군 기계면 성계리	폐지
4778034044	영일군 기계면 내단리	폐지
4778034045	영일군 기계면 화대리	폐지
4778034046	영일군 기계면 화봉리	폐지
4778034047	영일군 기계면 계전리	폐지
4778034048	영일군 기계면 미현리	폐지
4778034049	영일군 기계면 인비리	폐지
4778034050	영일군 기계면 구지리	폐지
4778034051	영일군 기계면 가안리	폐지
4778034052	영일군 기계면 남계리	폐지
4778035000	영일군 죽장면	폐지
4778035021	영일군 죽장면 가사리	폐지
4778035022	영일군 죽장면 매현리	폐지
4778035023	영일군 죽장면 침곡리	폐지
4778035024	영일군 죽장면 입암리	폐지
4778035025	영일군 죽장면 일광리	폐지
4778035026	영일군 죽장면 지동리	폐지
4778035027	영일군 죽장면 정자리	폐지
4778035028	영일군 죽장면 감곡리	폐지
4778035029	영일군 죽장면 상사리	폐지
4778035030	영일군 죽장면 하사리	폐지
4778035031	영일군 죽장면 석계리	폐지
4778035032	영일군 죽장면 합덕리	폐지
4778035033	영일군 죽장면 월평리	폐지
4778035034	영일군 죽장면 방흥리	폐지
4778035035	영일군 죽장면 현내리	폐지
4778035036	영일군 죽장면 봉계리	폐지
4778035037	영일군 죽장면 두마리	폐지
4778035038	영일군 죽장면 상옥리	폐지
4778035039	영일군 죽장면 하옥리	폐지
4778036000	영일군 대송면	폐지
4778036001	영일군 대송면 송정동	폐지
4778036002	영일군 대송면 괴동	폐지
4778036003	영일군 대송면 송내동	폐지
4778036004	영일군 대송면 동촌동	폐지
4778036005	영일군 대송면 장흥동	폐지
4778036006	영일군 대송면 호동	폐지
4778036021	영일군 대송면 공수동	폐지
4778036022	영일군 대송면 장동	폐지
4778036023	영일군 대송면 홍계동	폐지
4778036024	영일군 대송면 산여동	폐지
4778036025	영일군 대송면 대각동	폐지
