법정동코드	법정동명	폐지여부
4815331021	마산시 회원구 내서면 안성리	폐지
4815331022	마산시 회원구 내서면 평성리	폐지
4815331023	마산시 회원구 내서면 호계리	폐지
4815331024	마산시 회원구 내서면 용담리	폐지
4815331025	마산시 회원구 내서면 중리	폐지
4815331026	마산시 회원구 내서면 상곡리	폐지
4815331027	마산시 회원구 내서면 원계리	폐지
4815331028	마산시 회원구 내서면 삼계리	폐지
4815331029	마산시 회원구 내서면 신감리	폐지
4815331030	마산시 회원구 내서면 감천리	폐지
4816000000	마산시	폐지
4816010100	마산시 가포동	폐지
4816010200	마산시 교방동	폐지
4816010300	마산시 교원동	폐지
4816010400	마산시 남성동	폐지
4816010500	마산시 대내동	폐지
4816010600	마산시 대성동1가	폐지
4816010700	마산시 대성동2가	폐지
4816010800	마산시 대외동	폐지
4816010900	마산시 대창동	폐지
4816011000	마산시 덕동동	폐지
4816011100	마산시 동성동	폐지
4816011200	마산시 두월동1가	폐지
4816011300	마산시 두월동2가	폐지
4816011400	마산시 두월동3가	폐지
4816011500	마산시 문화동	폐지
4816011600	마산시 반월동	폐지
4816011700	마산시 부림동	폐지
4816011800	마산시 산호동	폐지
4816011900	마산시 상남동	폐지
4816012000	마산시 서성동	폐지
4816012100	마산시 성호동	폐지
4816012200	마산시 수성동	폐지
4816012300	마산시 신월동	폐지
4816012400	마산시 신창동	폐지
4816012500	마산시 신포동1가	폐지
4816012600	마산시 신포동2가	폐지
4816012700	마산시 신흥동	폐지
4816012800	마산시 완월동	폐지
4816012900	마산시 월남동1가	폐지
4816013000	마산시 월남동2가	폐지
4816013100	마산시 월남동3가	폐지
4816013200	마산시 월남동4가	폐지
4816013300	마산시 월남동5가	폐지
4816013400	마산시 월영동	폐지
4816013500	마산시 월포동	폐지
4816013600	마산시 예곡동	폐지
4816013700	마산시 오동동	폐지
4816013800	마산시 우산동	폐지
4816013900	마산시 유록동	폐지
4816014000	마산시 자산동	폐지
4816014100	마산시 장군동1가	폐지
4816014200	마산시 장군동2가	폐지
4816014300	마산시 장군동3가	폐지
4816014400	마산시 장군동4가	폐지
4816014500	마산시 장군동5가	폐지
4816014600	마산시 중성동	폐지
4816014700	마산시 중앙동1가	폐지
4816014800	마산시 중앙동2가	폐지
4816014900	마산시 중앙동3가	폐지
4816015000	마산시 창동	폐지
4816015100	마산시 창포동1가	폐지
4816015200	마산시 창포동2가	폐지
4816015300	마산시 창포동3가	폐지
4816015400	마산시 청계동	폐지
4816015500	마산시 추산동	폐지
4816015600	마산시 평화동	폐지
4816015700	마산시 화영동	폐지
4816015800	마산시 해운동	폐지
4816015900	마산시 현동	폐지
4816016000	마산시 홍문동	폐지
4816016100	마산시 구암동	폐지
4816016200	마산시 두척동	폐지
4816016300	마산시 봉암동	폐지
4816016400	마산시 석전동	폐지
4816016500	마산시 양덕동	폐지
4816016600	마산시 합성동	폐지
4816016700	마산시 회성동	폐지
4816016800	마산시 회원동	폐지
4816025000	마산시 내서읍	폐지
4816025021	마산시 내서읍 안성리	폐지
4816025022	마산시 내서읍 평성리	폐지
4816025023	마산시 내서읍 호계리	폐지
4816025024	마산시 내서읍 용담리	폐지
4816025025	마산시 내서읍 중리	폐지
4816025026	마산시 내서읍 상곡리	폐지
4816025027	마산시 내서읍 원계리	폐지
4816025028	마산시 내서읍 삼계리	폐지
4816025029	마산시 내서읍 신감리	폐지
4816025030	마산시 내서읍 감천리	폐지
4816031000	마산시 구산면	폐지
4816031021	마산시 구산면 유산리	폐지
4816031022	마산시 구산면 마전리	폐지
4816031023	마산시 구산면 석곡리	폐지
4816031024	마산시 구산면 수정리	폐지
4816031025	마산시 구산면 내포리	폐지
4816031026	마산시 구산면 옥계리	폐지
4816031027	마산시 구산면 반동리	폐지
4816031028	마산시 구산면 구복리	폐지
4816031029	마산시 구산면 심리	폐지
4816031030	마산시 구산면 난포리	폐지
4816032000	마산시 진동면	폐지
4816032021	마산시 진동면 고현리	폐지
4816032022	마산시 진동면 신기리	폐지
4816032023	마산시 진동면 사동리	폐지
4816032024	마산시 진동면 진동리	폐지
4816032025	마산시 진동면 요장리	폐지
4816032026	마산시 진동면 다구리	폐지
4816032027	마산시 진동면 교동리	폐지
4816032028	마산시 진동면 인곡리	폐지
4816032029	마산시 진동면 태봉리	폐지
4816032030	마산시 진동면 동전리	폐지
4816033000	마산시 진북면	폐지
4816033021	마산시 진북면 지산리	폐지
4816033022	마산시 진북면 예곡리	폐지
4816033023	마산시 진북면 인곡리	폐지
4816033024	마산시 진북면 대평리	폐지
4816033025	마산시 진북면 이목리	폐지
4816033026	마산시 진북면 금산리	폐지
4816033027	마산시 진북면 영학리	폐지
4816033028	마산시 진북면 부산리	폐지
4816033029	마산시 진북면 덕곡리	폐지
4816033030	마산시 진북면 신촌리	폐지
4816033031	마산시 진북면 망곡리	폐지
4816033032	마산시 진북면 부평리	폐지
4816033033	마산시 진북면 추곡리	폐지
4816033034	마산시 진북면 대티리	폐지
4816033035	마산시 진북면 정현리	폐지
4816034000	마산시 진전면	폐지
4816034021	마산시 진전면 율티리	폐지
4816034022	마산시 진전면 근곡리	폐지
4816034023	마산시 진전면 임곡리	폐지
4816034024	마산시 진전면 봉곡리	폐지
4816034025	마산시 진전면 곡안리	폐지
4816034026	마산시 진전면 동산리	폐지
4816034027	마산시 진전면 양촌리	폐지
4816034028	마산시 진전면 봉암리	폐지
4816034029	마산시 진전면 일암리	폐지
4816034030	마산시 진전면 오서리	폐지
4816034031	마산시 진전면 이명리	폐지
4816034032	마산시 진전면 창포리	폐지
4816034033	마산시 진전면 시락리	폐지
4816034034	마산시 진전면 평암리	폐지
4816034035	마산시 진전면 금암리	폐지
4816034036	마산시 진전면 고사리	폐지
4816034037	마산시 진전면 여양리	폐지
4817000000	진주시	존재
4817000100	진주시 망경남동	폐지
4817000200	진주시 망경북동	폐지
4817000300	진주시 상봉동동	폐지
4817000400	진주시 상봉서동	폐지
4817000500	진주시 수정남동	폐지
4817000600	진주시 수정북동	폐지
4817000700	진주시 상평동동	폐지
4817000800	진주시 옥봉남동	폐지
4817000900	진주시 옥봉북동	폐지
4817001000	진주시 상평서동	폐지
4817001100	진주시 초전남동	폐지
4817001200	진주시 초전북동	폐지
4817001300	진주시 이현남동	폐지
4817001400	진주시 이현북동	폐지
4817001500	진주시 판문남동	폐지
4817001600	진주시 판문북동	폐지
4817010100	진주시 망경동	존재
4817010200	진주시 주약동	존재
4817010300	진주시 강남동	존재
4817010400	진주시 칠암동	존재
4817010500	진주시 본성동	존재
4817010600	진주시 동성동	존재
4817010700	진주시 남성동	존재
4817010800	진주시 인사동	존재
4817010900	진주시 대안동	존재
4817011000	진주시 평안동	존재
4817011100	진주시 중안동	존재
4817011200	진주시 계동	존재
4817011300	진주시 봉곡동	존재
4817011400	진주시 상봉동	존재
4817011500	진주시 봉래동	존재
4817011600	진주시 수정동	존재
4817011700	진주시 장대동	존재
4817011800	진주시 옥봉동	존재
4817011900	진주시 상대동	존재
4817012000	진주시 하대동	존재
4817012100	진주시 상평동	존재
4817012200	진주시 초전동	존재
4817012300	진주시 장재동	존재
4817012400	진주시 하촌동	존재
4817012500	진주시 신안동	존재
4817012600	진주시 평거동	존재
4817012700	진주시 이현동	존재
4817012800	진주시 유곡동	존재
4817012900	진주시 판문동	존재
4817013000	진주시 귀곡동	존재
4817013100	진주시 가좌동	존재
4817013200	진주시 호탄동	존재
4817013700	진주시 충무공동	존재
4817025000	진주시 문산읍	존재
4817025021	진주시 문산읍 상문리	존재
4817025022	진주시 문산읍 소문리	존재
4817025023	진주시 문산읍 삼곡리	존재
4817025024	진주시 문산읍 이곡리	존재
4817025025	진주시 문산읍 갈촌리	폐지
4817025026	진주시 문산읍 안전리	존재
4817025027	진주시 문산읍 옥산리	존재
4817025028	진주시 문산읍 동물리	폐지
4817025029	진주시 문산읍 갈곡리	존재
4817025030	진주시 문산읍 두산리	존재
4817031000	진주시 내동면	존재
4817031021	진주시 내동면 독산리	존재
4817031022	진주시 내동면 신율리	존재
4817031023	진주시 내동면 삼계리	존재
4817031024	진주시 내동면 유수리	존재
4817031025	진주시 내동면 내평리	존재
4817032000	진주시 정촌면	존재
4817032021	진주시 정촌면 화개리	존재
4817032022	진주시 정촌면 관봉리	존재
4817032023	진주시 정촌면 소곡리	존재
4817032024	진주시 정촌면 예상리	존재
4817032025	진주시 정촌면 예하리	존재
4817032026	진주시 정촌면 대축리	존재
4817033000	진주시 금곡면	존재
4817033021	진주시 금곡면 검암리	존재
4817033022	진주시 금곡면 가봉리	존재
4817033023	진주시 금곡면 송곡리	존재
4817033024	진주시 금곡면 정자리	존재
4817033025	진주시 금곡면 인담리	존재
4817033026	진주시 금곡면 동례리	존재
4817033027	진주시 금곡면 두문리	존재
4817033028	진주시 금곡면 죽곡리	존재
4817033029	진주시 금곡면 성산리	존재
4817034000	진주시 문산면	폐지
4817034021	진주시 문산면 상문리	폐지
4817034022	진주시 문산면 소문리	폐지
4817034023	진주시 문산면 삼곡리	폐지
4817034024	진주시 문산면 이곡리	폐지
4817034025	진주시 문산면 갈촌리	폐지
4817034026	진주시 문산면 안전리	폐지
4817034027	진주시 문산면 옥산리	폐지
4817034028	진주시 문산면 동물리	폐지
4817035000	진주시 진성면	존재
4817035021	진주시 진성면 상촌리	존재
4817035022	진주시 진성면 이천리	폐지
4817035023	진주시 진성면 대사리	존재
4817035024	진주시 진성면 온수리	존재
4817035025	진주시 진성면 천곡리	존재
4817035026	진주시 진성면 중촌리	폐지
4817035027	진주시 진성면 가진리	존재
4817035028	진주시 진성면 구천리	존재
4817035029	진주시 진성면 동산리	존재
4817036000	진주시 일반성면	존재
4817036021	진주시 일반성면 창촌리	존재
4817036022	진주시 일반성면 가선리	존재
4817036023	진주시 일반성면 개암리	존재
4817036024	진주시 일반성면 답천리	존재
4817036025	진주시 일반성면 운천리	존재
4817036026	진주시 일반성면 남산리	존재
4817037000	진주시 이반성면	존재
4817037021	진주시 이반성면 장안리	존재
4817037022	진주시 이반성면 평촌리	존재
4817037023	진주시 이반성면 하곡리	존재
4817037024	진주시 이반성면 용암리	존재
4817037025	진주시 이반성면 가산리	존재
4817037026	진주시 이반성면 대천리	존재
4817037027	진주시 이반성면 길성리	존재
4817037028	진주시 이반성면 발산리	존재
4817038000	진주시 사봉면	존재
4817038021	진주시 사봉면 마성리	존재
4817038022	진주시 사봉면 방촌리	존재
4817038023	진주시 사봉면 무촌리	존재
4817038024	진주시 사봉면 사곡리	존재
4817038025	진주시 사봉면 봉곡리	존재
4817038026	진주시 사봉면 부계리	존재
4817039000	진주시 지수면	존재
4817039021	진주시 지수면 승내리	폐지
4817039022	진주시 지수면 청원리	존재
4817039023	진주시 지수면 금곡리	존재
4817039024	진주시 지수면 압사리	존재
4817039025	진주시 지수면 용봉리	존재
4817039026	진주시 지수면 청담리	존재
4817039027	진주시 지수면 승산리	존재
4817040000	진주시 대곡면	존재
4817040021	진주시 대곡면 설매리	존재
4817040022	진주시 대곡면 광석리	존재
4817040023	진주시 대곡면 유곡리	존재
4817040024	진주시 대곡면 단목리	존재
4817040025	진주시 대곡면 월아리	존재
4817040026	진주시 대곡면 와룡리	존재
4817040027	진주시 대곡면 가정리	존재
4817040028	진주시 대곡면 덕곡리	존재
4817040029	진주시 대곡면 마진리	존재
4817040030	진주시 대곡면 대곡리	존재
4817040031	진주시 대곡면 월암리	존재
4817040032	진주시 대곡면 용암리	존재
