거래금액,거래유형,건축년도,년,법정동,아파트,월,일,전용면적,중개사소재지,지번,지역코드,층,해제사유발생일,해제여부
"37,000",직거래,2005,2022,신정동,남산웰빙하우스,1,28,64.56,,1241-8,31140,8,,
"16,900",직거래,2005,2022,신정동,남산웰빙하우스,1,28,41.24,,1241-8,31140,5,,
"32,500",직거래,2005,2022,신정동,남산웰빙하우스,1,28,83.33,,1241-8,31140,5,,
"17,800",직거래,2005,2022,신정동,남산웰빙하우스,1,28,42.97,,1241-8,31140,4,,
"34,400",직거래,2005,2022,신정동,남산웰빙하우스,1,28,84.88,,1241-8,31140,4,,
"16,900",직거래,2005,2022,신정동,남산웰빙하우스,1,28,42.97,,1241-8,31140,3,,
"38,500",직거래,2005,2022,신정동,남산웰빙하우스,1,28,84.88,,1241-8,31140,3,,
"35,000",직거래,2005,2022,신정동,남산웰빙하우스,1,28,74.83,,1241-8,31140,6,,
"40,000",중개거래,1982,2022,신정동,금탑,1,29,59.38,울산 남구,1591,31140,4,,
"44,000",중개거래,1984,2022,신정동,송림맨션,1,30,75.35,울산 남구,1559-2,31140,1,,
"33,000",중개거래,1991,2022,달동,삼산선경,1,3,84.975,울산 남구,1330-1,31140,13,,
"17,150",중개거래,1993,2022,달동,달동주공2단지,1,5,38.64,울산 남구,119-1,31140,13,,
"17,700",중개거래,1993,2022,달동,달동주공1단지,1,7,41.85,울산 남구,118-3,31140,7,,
"29,500",중개거래,1994,2022,달동,동서4,1,8,84.84,울산 남구,1389-4,31140,12,,
"30,800",중개거래,1991,2022,달동,삼산선경,1,8,84.975,울산 남구,1330-1,31140,1,,
"18,000",중개거래,1993,2022,달동,달동주공2단지,1,9,44.94,울산 남구,119-1,31140,15,,
"18,000",중개거래,1993,2022,달동,달동주공2단지,1,11,38.64,울산 남구,119-1,31140,9,,
"11,250",중개거래,1980,2022,달동,해인,1,11,64.6,"울산 남구, 울산 중구",575-3,31140,2,,
"20,000",직거래,1990,2022,달동,현우골든,1,12,84.925,,1351-1,31140,9,,
"17,000",중개거래,1993,2022,달동,달동주공2단지,1,13,38.64,울산 남구,119-1,31140,13,,
"17,200",중개거래,2001,2022,달동,롯데빌라트,1,13,75.6,울산 남구,1281-6,31140,6,22.04.01,O
"28,600",중개거래,1997,2022,달동,달동삼성2,1,15,59.88,"세종시, 울산 남구",758,31140,18,,
"27,500",중개거래,1997,2022,달동,달동삼성2,1,15,59.88,울산 남구,758,31140,9,,
"35,000",중개거래,1991,2022,달동,삼산선경,1,15,84.975,울산 남구,1330-1,31140,15,,
"16,000",중개거래,1995,2022,달동,대신그린파크,1,18,67.38,울산 남구,1382-3,31140,9,,
"18,200",중개거래,1993,2022,달동,달동주공1단지,1,19,41.85,울산 남구,118-3,31140,13,22.04.05,O
"65,000",중개거래,2015,2022,달동,울산센트럴자이,1,19,84.436,울산 남구,1364-1,31140,8,,
"23,300",중개거래,1993,2022,달동,달동주공1단지,1,20,49.77,울산 남구,118-3,31140,5,,
"18,000",중개거래,1993,2022,달동,달동주공2단지,1,22,44.94,울산 남구,119-1,31140,7,,
"22,500",중개거래,2019,2022,달동,달동보경하얏트,1,24,82.93,울산 남구,629-22,31140,4,,
"11,300",직거래,1980,2022,달동,해인에이동,1,25,58.59,,580-3,31140,4,,
"18,400",중개거래,1995,2022,달동,대신그린파크,1,29,67.38,울산 남구,1382-3,31140,16,,
"59,000",중개거래,1990,2022,삼산동,삼산현대,1,2,84.99,울산 남구,1459-1,31140,6,,
"24,500",중개거래,1994,2022,삼산동,평창2차현대,1,3,54.96,울산 남구,1547,31140,12,22.04.20,O
"33,000",직거래,2017,2022,삼산동,삼산리버뷰웰가,1,4,55.5478,,183-1,31140,19,,
"16,900",중개거래,1996,2022,삼산동,현대문화1차,1,4,59.76,울산 남구,1605-3,31140,11,,
"17,500",중개거래,1996,2022,삼산동,현대문화1차,1,8,59.76,울산 남구,1605-3,31140,23,,
"48,000",중개거래,1995,2022,삼산동,평창현대3차아파트,1,12,84.99,울산 남구,1538-2,31140,18,,
"24,500",중개거래,1994,2022,삼산동,평창2차현대,1,13,54.96,울산 남구,1547,31140,12,,
"51,300",중개거래,2013,2022,삼산동,팔레드상떼,1,21,159.243,울산 남구,1498-4,31140,7,,
"33,000",중개거래,1995,2022,삼산동,평창현대3차아파트,1,22,59.95,울산 남구,1538-2,31140,11,,
"36,000",중개거래,1997,2022,삼산동,세양청구마을,1,23,84.99,울산 남구,172-1,31140,18,,
"35,000",중개거래,1998,2022,삼산동,벽산강변타운,1,23,84.99,울산 남구,1529-1,31140,14,,
"24,000",중개거래,1998,2022,삼산동,벽산강변타운,1,24,59.925,울산 남구,1529-1,31140,25,,
"22,000",중개거래,1998,2022,삼산동,벽산강변타운,1,25,59.925,울산 남구,1529-1,31140,17,,
"56,000",중개거래,2010,2022,삼산동,한화꿈에그린1단지,1,25,84.9949,울산 남구,324-15,31140,17,,
"9,000",중개거래,2017,2022,삼산동,태화강더뷰,1,27,24.4252,울산 남구,1403-3,31140,18,,
"34,700",중개거래,1995,2022,삼산동,평창현대3차아파트,1,28,59.95,울산 남구,1538-2,31140,19,,
"25,000",중개거래,1998,2022,삼산동,벽산강변타운,1,28,59.925,울산 남구,1529-1,31140,14,,
"17,000",중개거래,1996,2022,삼산동,현대문화1차,1,29,59.76,울산 남구,1605-3,31140,10,,
"42,000",중개거래,1994,2022,삼산동,평창2차현대,1,29,84.93,울산 남구,1547,31140,13,,
"31,600",중개거래,1995,2022,삼산동,평창현대3차아파트,1,29,59.95,울산 남구,1538-2,31140,20,,
"34,300",중개거래,1995,2022,삼산동,평창현대3차아파트,1,29,59.95,울산 남구,1538-2,31140,21,,
"17,000",중개거래,1998,2022,삼산동,현대문화2차,1,30,59.76,울산 남구,1607-1,31140,11,,
"23,000",중개거래,2003,2022,야음동,삼한힐파크,1,3,59.96,울산 남구,383-1,31140,13,,
"43,600",중개거래,2003,2022,야음동,수암한라에이스빌,1,4,84.7298,울산 남구,701-1,31140,8,,
"16,450",중개거래,1993,2022,야음동,한라하이타운,1,4,59.4,울산 남구,538-1,31140,3,,
"16,100",중개거래,1999,2022,야음동,신정현대홈타운2,1,4,40.8,울산 남구,594-10,31140,19,,
"15,650",중개거래,1995,2022,야음동,신선,1,5,46.53,"울산 남구, 울산 울주군",796-17,31140,15,,
"38,000",중개거래,1999,2022,야음동,신정현대홈타운1,1,6,81.87,울산 남구,594-37,31140,4,,
"89,000",중개거래,2018,2022,야음동,대현더샵,1,7,84.914,울산 남구,911,31140,28,,
"35,000",중개거래,1989,2022,야음동,태양한신,1,7,138.24,울산 남구,564-1,31140,7,,
"15,900",중개거래,1992,2022,야음동,무룡,1,7,83.4,울산 남구,564-9,31140,8,,
"43,500",중개거래,1996,2022,야음동,동부3,1,7,104.23,울산 남구,789-6,31140,1,,
"31,800",중개거래,1995,2022,야음동,동부1,1,8,59.64,울산 남구,789-6,31140,13,,
"15,600",중개거래,1991,2022,야음동,삼익세라믹,1,9,59.4,울산 남구,762-8,31140,7,,
"19,000",중개거래,1991,2022,야음동,동서그린맨션,1,10,76.08,울산 남구,596-5,31140,2,,
"65,000",직거래,2008,2022,야음동,롯데캐슬골드2단지,1,10,116.82,,878,31140,15,22.02.28,O
"18,300",중개거래,1981,2022,야음동,대성,1,11,57.2,울산 남구,593-20,31140,4,,
"30,000",중개거래,1999,2022,야음동,신정현대홈타운2,1,13,59.9,울산 남구,594-10,31140,6,,
"33,000",중개거래,2000,2022,야음동,신정현대홈타운1,1,13,59.97,울산 남구,594-37,31140,18,,
"30,700",중개거래,1995,2022,야음동,동부1,1,15,59.64,울산 남구,789-6,31140,4,,
"22,700",중개거래,1991,2022,야음동,한라훼미리,1,16,84.94,울산 남구,730-6,31140,4,,
"47,000",중개거래,2008,2022,야음동,롯데캐슬골드1단지,1,19,74.93,울산 남구,878,31140,9,,
"31,500",중개거래,1996,2022,야음동,동부2,1,19,59.64,울산 남구,789-6,31140,6,,
"17,250",중개거래,1999,2022,야음동,신정현대홈타운1,1,20,40.8,울산 남구,594-37,31140,19,,
"16,200",중개거래,1993,2022,야음동,한라하이타운,1,20,59.4,울산 남구,538-1,31140,5,,
"39,000",중개거래,1999,2022,야음동,신정현대홈타운2,1,20,84.96,울산 남구,594-10,31140,3,22.03.02,O
"66,000",중개거래,2018,2022,야음동,대현더샵,1,20,68.632,울산 남구,911,31140,10,,
"82,300",중개거래,2019,2022,야음동,힐스테이트수암(1단지),1,22,84.7267,울산 남구,937,31140,20,,
"58,900",중개거래,2008,2022,야음동,롯데캐슬골드1단지,1,24,116.82,울산 남구,878,31140,10,,
"14,300",중개거래,2014,2022,야음동,동광모닝스카이,1,25,49.872,울산 남구,832-3,31140,10,,
"16,000",직거래,1986,2022,야음동,덕남,1,27,43.65,,593,31140,5,,
"16,500",중개거래,1993,2022,야음동,한라하이타운,1,28,59.4,울산 남구,538-1,31140,2,,
"70,000",직거래,2018,2022,야음동,대현더샵,1,28,68.632,,911,31140,17,,
"50,200",중개거래,2011,2022,야음동,대현동디아채,1,29,84.7977,울산 남구,885,31140,11,,
"12,500",중개거래,1989,2022,선암동,한신청실맨션,1,1,60.87,울산 남구,677-6,31140,13,,
"17,500",중개거래,1997,2022,선암동,선암동서광,1,5,59.95,울산 남구,559-12,31140,19,,
"13,000",중개거래,1990,2022,선암동,진원그랜즈,1,5,69.58,울산 남구,640,31140,3,,
"29,700",직거래,2008,2022,선암동,신선산휴먼빌,1,6,84.754,,BL-29-1,31140,21,,
"13,000",중개거래,1992,2022,선암동,청구그린,1,7,66.16,울산 남구,181-120,31140,4,,
"15,600",중개거래,1997,2022,선암동,선암동서광,1,14,59.95,울산 남구,559-12,31140,18,,
"14,300",중개거래,1989,2022,선암동,한라그린,1,18,75.78,울산 남구,624-1,31140,6,22.03.31,O
"12,000",중개거래,1992,2022,선암동,삼도가든맨션,1,20,59.9,울산 남구,672-6,31140,7,,
"16,300",중개거래,1997,2022,선암동,선암동서광,1,24,59.95,울산 남구,559-12,31140,19,,
"15,000",중개거래,1992,2022,선암동,강남그린맨션,1,24,84.9,"울산 남구, 울산 중구",542-5,31140,4,,
"6,200",중개거래,1987,2022,선암동,삼호,1,25,34.2,울산 남구,180-236,31140,1,,
"17,900",중개거래,1997,2022,선암동,선암동서광,1,27,59.95,울산 남구,559-12,31140,10,,
"13,800",직거래,1989,2022,선암동,한신청실맨션,1,28,60.87,,677-6,31140,2,,
"9,000",중개거래,2002,2022,상개동,상개목화,1,5,48.8297,울산 남구,152-6,31140,6,,
"8,500",중개거래,2002,2022,상개동,상개목화,1,17,48.8297,울산 남구,152-6,31140,3,,
"21,000",중개거래,2014,2022,매암동,한양아이클래스,1,11,84.8,울산 남구,1421,31140,9,,
"29,200",중개거래,2000,2022,무거동,울산옥현1주공,2,5,59.89,울산 남구,477-1,31140,9,,
"37,000",중개거래,2014,2022,무거동,태화강서희스타힐스,2,9,73.849,울산 남구,1593,31140,20,,
"15,200",중개거래,1996,2022,무거동,신복현대,2,9,59.76,"울산 남구, 울산 중구",1553,31140,4,,
"31,200",중개거래,2001,2022,무거동,옥현으뜸마을주공3,2,10,59.78,울산 남구,488-13,31140,3,,
"13,500",중개거래,1995,2022,무거동,신세대1,2,10,59.76,"울산 남구, 울산 울주군",1520-9,31140,8,,
"33,000",중개거래,2001,2022,무거동,옥현으뜸마을주공3,2,11,59.64,울산 남구,488-13,31140,20,,
"15,400",중개거래,1992,2022,무거동,삼호,2,11,59.65,"대구 달성군, 울산 남구",1183-1,31140,1,,
"22,000",중개거래,1989,2022,무거동,부성타워맨션,2,12,84.575,울산 남구,220-1,31140,12,,
"17,000",직거래,1996,2022,무거동,신복현대,2,12,59.76,,1553,31140,19,,
"14,000",중개거래,1988,2022,무거동,도원,2,14,52.95,울산 남구,841-2,31140,4,,
"23,800",중개거래,1997,2022,무거동,굴화주공1,2,14,59.99,"울산 남구, 울산 울주군",275-1,31140,4,,
"30,500",중개거래,2001,2022,무거동,옥현으뜸마을주공3,2,15,59.78,울산 남구,488-13,31140,3,,
"52,500",중개거래,2001,2022,무거동,옥현으뜸마을주공3,2,16,84.66,울산 남구,488-13,31140,4,,
"23,800",중개거래,1997,2022,무거동,굴화주공1,2,17,59.99,"울산 남구, 울산 울주군",275-1,31140,16,22.04.18,O
"8,600",중개거래,1992,2022,무거동,삼호시영,2,17,39.9,"울산 남구, 울산 중구",1448-1,31140,9,,
"16,000",중개거래,1988,2022,무거동,도원,2,19,53.7,울산 남구,841-2,31140,4,,
"15,800",중개거래,1995,2022,무거동,굴화주공2,2,19,39.74,울산 남구,276-1,31140,13,,
"24,000",중개거래,1997,2022,무거동,굴화주공1,2,19,59.99,울산 남구,275-1,31140,6,,
"20,600",중개거래,1997,2022,무거동,무거청구맨션,2,20,59.895,울산 남구,1551,31140,19,,
"35,200",중개거래,2014,2022,무거동,태화강서희스타힐스,2,20,73.849,울산 남구,1593,31140,15,,
"25,000",중개거래,1996,2022,무거동,굴화주공2,2,21,59.99,울산 남구,276-1,31140,10,,
"18,000",중개거래,1997,2022,무거동,굴화주공1,2,22,59.99,울산 남구,275-1,31140,12,,
"18,200",중개거래,1996,2022,무거동,삼익,2,22,59.5,울산 남구,1537,31140,3,,
"24,700",중개거래,1997,2022,무거동,굴화주공1,2,23,59.99,울산 남구,275-1,31140,10,,
"13,800",중개거래,1992,2022,무거동,삼호,2,25,59.65,울산 남구,1183-1,31140,12,,
"6,500",중개거래,1996,2022,무거동,신세대3차,2,26,31.294,울산 울주군,1520-8,31140,7,,
"30,000",직거래,1991,2022,옥동,도성타운,2,4,76.635,,1385-4,31140,12,,
"36,400",중개거래,1992,2022,옥동,대공원현대,2,9,71.685,울산 남구,129-6,31140,10,,
"42,000",중개거래,1997,2022,옥동,성도,2,10,84.6,울산 남구,191-58,31140,10,,
"36,650",중개거래,1989,2022,옥동,서강파크(A~C동),2,20,84.24,울산 남구,185,31140,11,,
"31,500",중개거래,1987,2022,옥동,도성,2,21,50.25,울산 남구,1386,31140,1,,
"36,500",중개거래,1997,2022,옥동,옥동현대아파트2단지,2,23,84.506,울산 남구,182,31140,3,22.03.28,O
"31,000",직거래,1991,2022,옥동,고려청구,2,25,84.89,,183,31140,6,,
"28,000",중개거래,1997,2022,옥동,옥동현대아파트1단지,2,26,72.316,울산 남구,182-9,31140,7,,
"25,000",중개거래,2016,2022,신정동,힐그린뷰,2,5,84.3152,울산 남구,1133-8,31140,3,,
"42,000",중개거래,2001,2022,신정동,신정현대홈타운3,2,5,84.96,"울산 남구, 울산 중구",851-21,31140,11,,
"90,000",중개거래,2009,2022,신정동,대공원코오롱파크폴리스,2,5,119.74,울산 남구,1873,31140,16,,
"32,500",중개거래,2001,2022,신정동,신정현대홈타운3,2,5,59.97,울산 남구,851-21,31140,21,,
"31,000",중개거래,2001,2022,신정동,신정현대홈타운3,2,5,59.9,"울산 남구, 울산 중구",851-21,31140,21,,
"32,700",중개거래,2004,2022,신정동,우남팜파스,2,7,69.8129,울산 남구,872-4,31140,7,,
"50,000",직거래,2005,2022,신정동,남산웰빙하우스,2,8,84.54,,1241-8,31140,7,,
"29,000",중개거래,2019,2022,신정동,그린뜰,2,8,69.0812,울산 중구,181-4,31140,8,,
"42,000",중개거래,2004,2022,신정동,남산포스코더샵,2,8,84.9422,울산 남구,1334-38,31140,2,,
"35,000",중개거래,2001,2022,신정동,신정현대홈타운4,2,8,59.97,울산 남구,851-20,31140,13,,
"138,000",중개거래,2008,2022,신정동,대공원월드메르디앙,2,9,128.8128,울산 남구,1868,31140,21,,
"55,000",중개거래,2007,2022,신정동,신성미소지움2단지,2,9,84.96,울산 남구,1853,31140,1,,
"6,000",중개거래,2002,2022,신정동,제니스타워,2,10,25.55,울산 남구,350,31140,5,,
"20,000",중개거래,1989,2022,신정동,크로바,2,11,84.925,울산 남구,1401-15,31140,14,,
"25,000",직거래,1986,2022,신정동,공업탑올림푸스맨션,2,11,81.86,,1822-2,31140,12,,
"35,900",중개거래,2001,2022,신정동,신정현대홈타운3,2,12,59.97,울산 남구,851-21,31140,13,,
"62,000",중개거래,1985,2022,신정동,한일,2,12,77.69,울산 남구,1611-1,31140,1,,
"42,000",중개거래,2001,2022,신정동,신정현대홈타운3,2,14,81.6,울산 남구,851-21,31140,15,,
"14,700",직거래,2005,2022,신정동,남산웰빙하우스,2,14,28.8,,1241-8,31140,6,,
"77,000",중개거래,2016,2022,신정동,대명루첸,2,15,83.1716,울산 남구,1909,31140,24,,
"25,000",중개거래,2012,2022,신정동,남경신정마을,2,16,84.864,울산 남구,576-2,31140,3,,
"76,700",중개거래,2016,2022,신정동,대명루첸,2,18,83.1716,울산 남구,1909,31140,24,,
"16,300",중개거래,1995,2022,신정동,인송파크맨션,2,18,65.22,"울산 남구, 울산 중구",1836-1,31140,5,,
"35,000",중개거래,2001,2022,신정동,신정현대홈타운4,2,19,59.97,울산 남구,851-20,31140,17,,
"16,400",중개거래,2004,2022,신정동,두레빌라트,2,19,57.3904,울산 남구,158-3,31140,4,,
"37,500",중개거래,2008,2022,신정동,현대싱그런,2,21,83.7555,울산 남구,955-2,31140,12,,
"39,500",중개거래,2019,2022,신정동,신정동풀비체,2,21,84.969,울산 남구,547-8,31140,14,,
"24,500",중개거래,1993,2022,신정동,한라백조,2,21,84.66,울산 남구,872-55,31140,11,,
"10,000",직거래,2014,2022,신정동,공업탑하트랜드,2,22,32,,726-3,31140,12,,
"183,000",중개거래,2008,2022,신정동,신정롯데킹덤,2,23,207.1868,울산 남구,1860,31140,25,,
"47,000",중개거래,1984,2022,신정동,송림맨션,2,23,75.35,울산 남구,1559-2,31140,3,,
"15,000",직거래,1993,2022,신정동,한라무지개,2,23,84.699,,899-1,31140,10,,
"40,500",중개거래,2001,2022,신정동,신정현대홈타운3,2,24,84.96,울산 남구,851-21,31140,21,,
"12,100",중개거래,2014,2022,신정동,공업탑하트랜드,2,25,30.15,울산 남구,726-3,31140,17,,
"48,000",직거래,2009,2022,신정동,동문아뮤티,2,25,135.29,,1874,31140,17,,
"25,300",중개거래,2013,2022,신정동,태화강아드리아,2,25,80.8761,울산 남구,519-4,31140,12,,
"48,200",중개거래,1985,2022,신정동,한일,2,26,56.54,울산 남구,1611-1,31140,4,,
"36,700",중개거래,2019,2022,신정동,울산신정센트럴하임,2,26,60.4973,울산 남구,1834,31140,8,22.03.14,O
"36,700",중개거래,2019,2022,신정동,울산신정센트럴하임,2,26,60.4973,울산 남구,1834,31140,8,,
"30,000",중개거래,2018,2022,신정동,대공원코아루파크베르,2,27,59.3669,울산 남구,1910,31140,7,,
"52,000",중개거래,1989,2022,신정동,올림푸스골든(1680),2,27,84.875,울산 남구,1680,31140,3,,
"17,800",중개거래,2001,2022,신정동,신정현대홈타운4,2,28,40.8,울산 남구,851-20,31140,20,,
"33,000",중개거래,1995,2022,달동,현대3차,2,4,84.99,울산 남구,1371-1,31140,4,,
"32,900",중개거래,1991,2022,달동,삼산선경,2,6,84.975,울산 남구,1330-1,31140,14,,
"21,500",중개거래,1994,2022,달동,동서4,2,7,67.95,울산 남구,1389-4,31140,1,,
"30,200",중개거래,1991,2022,달동,삼산선경,2,8,84.975,울산 남구,1330-1,31140,6,,
